gift_overnight_gap_pct,gift_overnight_range_pct,gift_overnight_oi_change_pct,gift_overnight_volume_conviction,gift_overnight_vol_delta,prev_nifty_return,prev_nifty_return_5d,prev_nifty_return_20d,prev_vix_close,prev_vix_change_pct,prev_ad_ratio,prev_breadth_turnover_weighted,prev_pcr_oi,prev_max_pain_distance_pct,prev_fii_net_idx_fut,prev_fii_net_total,prev_dii_net_total,prev_fii_options_skew,prev_index_divergence_500,prev_index_divergence_midcap,prev_coincident_regime,sp500_overnight_return,usdinr_overnight_change,day_of_week,days_to_monthly_expiry,is_expiry_week,prev_day_range_pct,date,nifty_return,breadth_ratio,vix_change_pct,coincident_truth,next_day_return
,,,,,-0.005214951728690546,-0.009371520602143912,,17.3,0.6984866123399359,0.29573590096286106,0.3552293551473762,0.7546363001575846,,-53665.0,636047.0,-996560.0,0.39999517389074896,0.0009497811218663098,0.0035587569661278936,0.0,0.010053584595046119,0.0016124149749002805,2.0,1.0,1.0,1.1533867516050307,2020-01-29,0.006113240100200794,0.5538461538461539,-4.624277456647403,Bullish,-0.007724968053093757
,,,,,0.006113240100200794,0.0018667041108789504,-0.00435050277036733,16.5,-4.624277456647403,0.5538461538461539,0.6676693782798321,0.9124618805510857,,-48562.0,645136.0,-995604.0,0.40400861470867055,-0.0008556059853364485,-0.0033904917610028612,2.0,-0.0008668741908683638,-0.0029339634489646492,3.0,0.0,1.0,0.5424790799291075,2020-01-30,-0.007724968053093757,0.22805805114029026,1.8181818181818226,Bearish,-0.006123398527725529
,,,,,-0.007724968053093757,-0.011867475072555476,-0.020061552490596265,16.8,1.8181818181818226,0.22805805114029026,0.3014851921941803,0.7351781630293758,,-75442.0,460581.0,-924236.0,0.3855051250495742,-0.0012766604324145753,0.000558211121890145,0.0,0.003134358792605464,0.00097715253915599,4.0,18.0,0.0,1.1607039000315633,2020-01-31,-0.006123398527725529,0.3408769448373409,3.3928571428571446,Bearish,-0.021250449335819023
,,,,,-0.006123398527725529,-0.023362521176494573,-0.021637161446512274,17.37,3.3928571428571446,0.3408769448373409,0.3795216037230309,0.5711896220274586,,-101363.0,426380.0,-926996.0,0.3990992493153018,0.00030135642755616063,0.0017295349915621427,0.0,-0.017705820375526277,0.004768531884126515,0.0,17.0,0.0,1.3183303934927721,2020-02-03,-0.021250449335819023,0.3693379790940767,-9.153713298791027,Bearish,0.023210823461081834
,,,,,-0.021250449335819023,-0.03392194075418767,-0.02377627042328679,15.78,-9.153713298791027,0.3693379790940767,0.5672620713886689,0.5848025406471897,,-107442.0,441125.0,-904396.0,0.42851512478507114,-0.0001358579516489919,0.005924146187246897,0.0,0.007254613892351721,-0.0020030888185492693,1.0,16.0,0.0,1.156057021327483,2020-02-04,0.023210823461081834,0.7302816901408451,-8.871989860583007,Bullish,0.009140500765882142
,,,,,0.023210823461081834,-0.006316461786028272,-0.006081498720230407,14.38,-8.871989860583007,0.7302816901408451,0.8353051341120789,0.9417382369987881,,-104008.0,491116.0,-894070.0,0.4296274204293013,-0.002227563439632277,-0.012371830527007553,2.0,0.014980414164082174,-0.0025511170460866812,2.0,15.0,0.0,1.6924534523128805,2020-02-05,0.009140500765882142,0.5780918727915194,-1.4603616133518835,Bullish,0.00403667751661623
,,,,,0.009140500765882142,-0.0033266004369512645,0.005305458884772524,14.17,-1.4603616133518835,0.5780918727915194,0.7798344754519692,1.073091918736223,,-109492.0,500510.0,-889888.0,0.4174215365393234,0.0008361054626461924,0.0016425931526037,2.0,0.011250595897853613,-0.003002263117770492,3.0,14.0,0.0,1.1977682467336352,2020-02-06,0.00403667751661623,0.5893482831114225,-2.7522935779816553,Bullish,-0.003262494902351745
,,,,,0.00403667751661623,0.0084871799132589,-0.006381028004485868,13.78,-2.7522935779816553,0.5893482831114225,0.6964344670187875,1.179800778632419,,-108276.0,497329.0,-901583.0,0.41085902034388316,0.0012741597064741409,0.0016106797141645325,2.0,0.0033256728767857417,0.0011252015860985776,4.0,13.0,0.0,0.6257234541252906,2020-02-07,-0.003262494902351745,0.49297752808988765,-0.21770682148040174,Neutral,-0.005525546872094158
,,,,,-0.003262494902351745,0.011390140527164963,-0.01292751778604521,13.75,-0.21770682148040174,0.49297752808988765,0.5955043329374382,1.0905888554683867,,-112510.0,511624.0,-904324.0,0.4093647495847745,0.002917639741519222,0.010992350542475698,1.0,-0.005400853672730086,0.004074190984602407,0.0,12.0,0.0,0.6674463873172788,2020-02-10,-0.005525546872094158,0.3259361997226075,3.3454545454545515,Bearish,0.006349997922121068
,,,,,-0.005525546872094158,0.027639457118697662,-0.024173631641057403,14.21,3.3454545454545515,0.3259361997226075,0.32503456236660644,0.8662365847404857,,-116888.0,531877.0,-904763.0,0.39460206369530076,1.5960091102696326e-05,-0.001239566051553529,0.0,0.0073263978048905744,0.0006366546552009049,1.0,11.0,0.0,0.9375389602293918,2020-02-11,0.006349997922121068,0.42676944639103015,-2.3223082336382834,Neutral,0.007705712799081682
,,,,,0.006349997922121068,0.010705655006615385,-0.020578694903051992,13.88,-2.3223082336382834,0.42676944639103015,0.7052117974877061,1.015653110081736,,-101323.0,571036.0,-919439.0,0.3950774822155493,-0.0021873740614382934,-0.005616256954917093,1.0,0.0016884725532351733,-0.0032930503281528704,2.0,10.0,0.0,0.605389869424089,2020-02-12,0.007705712799081682,0.3702928870292887,-1.873198847262259,Neutral,-0.0021760154738879036
,,,,,0.007705712799081682,0.00926864171591891,-0.011512318423760142,13.62,-1.873198847262259,0.3702928870292887,0.5706128109359777,1.5041041840365443,,-88404.0,597469.0,-934233.0,0.3889517382083404,-0.002694222919687757,-0.00934986494981036,1.0,0.006462646466197603,-6.593304028808458e-05,3.0,9.0,0.0,0.7167327803822634,2020-02-13,-0.0021760154738879036,0.4244755244755245,-1.8355359765051396,Neutral,-0.005026838553880309
,,,,,-0.0021760154738879036,0.0030235748211187973,-0.014637206102545455,13.37,-1.8355359765051396,0.4244755244755245,0.5564676509617619,1.2342506806238525,,-105522.0,563649.0,-936326.0,0.39744227855454983,0.0002481677887995451,0.0010187626141380213,1.0,-0.0016304457368023224,0.0002932929259887076,4.0,8.0,0.0,0.7051537415860034,2020-02-14,-0.005026838553880309,0.3203342618384401,1.8698578908002992,Bearish,-0.005584701303097091
,,,,,-0.005026838553880309,0.001248104080308502,-0.01934044938817307,13.62,1.8698578908002992,0.3203342618384401,0.33396725231705354,0.6999105327368849,,-103516.0,564901.0,-938824.0,0.39869888203918863,-0.0006331150285110191,-0.0012043157321734634,0.0,0.0018435333204338343,-0.0003885526877872679,0.0,7.0,0.0,1.2836970474967906,2020-02-17,-0.005584701303097091,0.2604166666666667,5.873715124816452,Bearish,-0.004424778761061887
,,,,,-0.005584701303097091,0.0011885467314964278,-0.01462221513266337,14.42,5.873715124816452,0.2604166666666667,0.2669346264996231,0.5286480690863463,,-96320.0,573072.0,-943413.0,0.3966763174484578,-0.001447689860484989,-0.00333859867373532,0.0,0.0018435333204338343,0.0034559411131528197,1.0,6.0,0.0,1.0177821315313251,2020-02-18,-0.004424778761061887,0.3157162726008345,0.6241331484049921,Bearish,0.011123618928496948
,,,,,-0.004424778761061887,-0.00953096738493047,-0.014572899419466991,14.51,0.6241331484049921,0.3157162726008345,0.36823150657987397,0.5414008590137052,,-99006.0,566255.0,-958158.0,0.3891504903069915,-0.0001703076811583864,-0.001313723497389287,0.0,-0.002919942636890142,-0.0023156554352506214,2.0,5.0,1.0,1.0231394621638583,2020-02-19,0.011123618928496948,0.6886858749121574,-3.376981392143351,Bullish,-0.0037151881509825476
,,,,,0.011123618928496948,-0.006171524112382478,0.0015693530135707737,14.02,-3.376981392143351,0.6886858749121574,0.8180869833171903,0.9319773445247564,,-88820.0,608448.0,-968698.0,0.3862063154346864,0.001567393762515818,0.0032940615010754928,2.0,0.0047057858811646,0.003164710589804277,3.0,4.0,1.0,0.7636546565615778,2020-02-20,-0.0037151881509825476,0.49893692416725727,-2.2824536376604874,Neutral,-0.020813932794464026
,,,,,-0.0037151881509825476,-0.007704533600555193,-0.008168894982492292,13.7,-2.2824536376604874,0.49893692416725727,0.63856591930684,0.5726510847951755,,-95873.0,572473.0,-964035.0,0.3640847556116606,0.002526682058008237,0.011258944178884834,1.0,-0.010518103027122876,0.003933051033429659,0.0,3.0,1.0,0.6667577198624208,2020-02-24,-0.020813932794464026,0.19790940766550522,24.08759124087592,Bearish,-0.002662856949633963
,,,,,-0.020813932794464026,-0.023449141243824103,-0.034196721980691146,17.0,24.08759124087592,0.19790940766550522,0.0999856066206343,0.7486850456168187,,-107773.0,559211.0,-950408.0,0.36288079511131804,0.000685702562454777,0.0033683620846199774,0.0,-0.03351362667122313,-0.0030952424784708456,1.0,2.0,1.0,1.683517338157469,2020-02-25,-0.002662856949633963,0.33356692361597756,-0.5882352941176554,Neutral,-0.010120445163969828
,,,,,-0.002662856949633963,-0.020579787145727113,-0.026495585444343623,16.9,-0.5882352941176554,0.33356692361597756,0.43993083902365315,0.6888303704395812,,-89690.0,540122.0,-949881.0,0.3749831470142127,-0.0007701532366708882,-0.0017627572364986364,1.0,-0.030279995565056124,0.002224286581676519,2.0,1.0,1.0,0.8743081395841602,2020-02-26,-0.010120445163969828,0.27487821851078637,8.047337278106527,Bearish,-0.0038703600633643643
,,,,,-0.010120445163969828,-0.02618303106107984,-0.031296139617445484,18.26,8.047337278106527,0.27487821851078637,0.2892202926017256,0.6283534102799568,,-103539.0,529703.0,-946989.0,0.3837496019768265,-0.0003683102732158945,-0.0013720638441849231,0.0,-0.003778540605321971,-0.002452531184791765,3.0,0.0,1.0,1.2300381042085853,2020-02-27,-0.0038703600633643643,0.29481792717086835,-2.6834611171960674,Bearish,-0.03709609483121722
,,,,,-0.0038703600633643643,-0.04062378874970109,-0.040908528793437544,17.77,-2.6834611171960674,0.29481792717086835,0.33363106992931224,0.6972922278097873,,-136035.0,367921.0,-872401.0,0.3449078134293001,-0.0006346125534687865,-0.003220423452866135,0.0,-0.04416324258407912,-0.0028746903577386547,4.0,18.0,0.0,1.0929830744500668,2020-02-28,-0.03709609483121722,0.07586206896551724,30.782217220033758,Bearish,-0.006159751824491709
,,,,,-0.03709609483121722,-0.07276805853892734,-0.06929742933581476,23.24,30.782217220033758,0.07586206896551724,0.027844546362298595,0.5729527603442445,,-156261.0,382061.0,-901550.0,0.3717252245311809,0.0012585901988568793,0.00721650971381655,0.0,-0.008238340444361902,0.0037201914391095984,0.0,17.0,0.0,1.8724752828799072,2020-03-02,-0.006159751824491709,0.3419943820224719,8.43373493975904,Bearish,0.015319664952504931
,,,,,-0.006159751824491709,-0.05889140615753966,-0.0693314718987469,25.2,8.43373493975904,0.3419943820224719,0.37340136036551536,0.6420314944055513,,-115031.0,491481.0,-882949.0,0.37064601467586333,-3.8785428987862976e-05,-0.00046070706652170425,0.0,0.046039229006110086,0.0030585460832716644,1.0,16.0,0.0,3.5638094810356833,2020-03-03,0.015319664952504931,0.571927374301676,-2.61904761904762,Bullish,-0.004626967345819299
,,,,,0.015319664952504931,-0.04192271505945977,-0.0345578626397561,24.54,-2.61904761904762,0.571927374301676,0.8952775656783021,0.8077582903252379,,-111000.0,545906.0,-873994.0,0.3827802055037203,0.0005320803736815014,0.001939275290820523,2.0,-0.02810789612107589,0.009355445711545446,2.0,15.0,0.0,1.6782709474224407,2020-03-04,-0.004626967345819299,0.23137254901960785,-1.263243683781576,Bearish,0.0015998577904186295
,,,,,-0.004626967345819299,-0.03660572847540352,-0.06082398066721479,24.23,-1.263243683781576,0.23137254901960785,0.26756616171766257,0.7028317042347044,,-131512.0,549550.0,-873608.0,0.4005211117049706,-0.002456674321651641,-0.010683539509219745,0.0,0.04220259077449129,0.007099292029872656,3.0,14.0,0.0,2.4393387254466337,2020-03-05,0.0015998577904186295,0.5349766822118588,-4.044572843582338,Neutral,-0.024806992634661396
,,,,,0.0015998577904186295,-0.031315275975002735,-0.06784182510763781,23.25,-4.044572843582338,0.5349766822118588,0.6201938947139987,0.8925078627887542,,-136763.0,497406.0,-871430.0,0.3410438212134753,0.0007656000444853355,0.0008341088546305413,1.0,-0.03392207704688849,0.009551150239730584,4.0,13.0,0.0,1.285828378738128,2020-03-06,-0.024806992634661396,0.1590612777053455,10.279569892473122,Bearish,-0.048956044206033965
,,,,,-0.024806992634661396,-0.01895239583100848,-0.09462059079169052,25.64,10.279569892473122,0.1590612777053455,0.07957932533497651,0.7655563148286026,,-173133.0,488989.0,-857542.0,0.3575372946566166,0.0010789278943286532,0.0048873421470532995,0.0,-0.017053852000370094,-0.0025309897609444468,0.0,12.0,0.0,1.8899944947199425,2020-03-09,-0.048956044206033965,0.0934640522875817,20.12480499219969,Bearish,0.000664979500451986
,,,,,-0.048956044206033965,-0.0611978172509038,-0.13612600065298158,30.8,20.12480499219969,0.0934640522875817,0.1001756039162036,0.48982515083224903,,-169748.0,540745.0,-864506.0,0.40886216760250027,0.0016489398621909734,0.0070927741932395524,0.0,0.049396306281561365,0.005550324620423826,2.0,11.0,0.0,4.373555822397835,2020-03-11,0.000664979500451986,0.4294234592445328,2.467532467532461,Neutral,-0.08301939111145108
,,,,,0.000664979500451986,-0.07474808241840876,-0.13074845198021862,31.56,2.467532467532461,0.4294234592445328,0.45824432618587074,0.5722742101799421,,-150799.0,571379.0,-851410.0,0.40198717624656655,-0.0022058740302765313,-0.008056195096002071,1.0,-0.04886844513127399,-0.0027013467154156615,3.0,10.0,0.0,2.018473189015532,2020-03-12,-0.08301939111145108,0.046905537459283386,30.418250950570336,Bearish,0.03806509804330496
,,,,,-0.08301939111145108,-0.1476179895120434,-0.20794274812312624,41.16,30.418250950570336,0.046905537459283386,0.005907023026511368,0.3867379638703416,,-152718.0,540759.0,-811729.0,0.3753224404915787,-0.00014327329639048092,0.004752337136831777,0.0,-0.09511268097833657,0.007479284299990603,4.0,9.0,0.0,5.555179011798565,2020-03-13,0.03806509804330496,0.5466045272969374,25.048590864917404,Neutral,-0.07612102217936366
,,,,,0.03806509804330496,-0.11658532256633235,-0.18408025440120643,51.47,25.048590864917404,0.5466045272969374,0.8348546452050815,0.5835781575426546,,-118819.0,633550.0,-766702.0,0.4196003628886197,-0.00495050370183172,-0.01514027769543519,1.0,0.09287124972971846,0.007223126004508854,0.0,8.0,0.0,16.11469382835101,2020-03-16,-0.07612102217936366,0.11861074705111402,14.396735962696724,Bearish,-0.0250451214473656
,,,,,-0.07612102217936366,-0.16307003535208778,-0.24454501772124868,58.88,14.396735962696724,0.11861074705111402,0.05986116057277677,0.40851124876394246,,-106806.0,613893.0,-739962.0,0.43910149417504457,0.00615899841359123,0.017539661703151514,0.0,-0.11984055240393439,-0.01853922531961893,1.0,7.0,0.0,4.752430034574993,2020-03-17,-0.0250451214473656,0.2854304635761589,6.878396739130429,Bearish,-0.05556453906245644
,,,,,-0.0250451214473656,-0.14202813963612718,-0.25974433377774303,62.93,6.878396739130429,0.2854304635761589,0.29964006520332537,0.42181396512130237,,-94458.0,651979.0,-731440.0,0.42465211640076106,0.002093027768576363,0.0007761353581090535,0.0,0.0599548497440244,0.016927357951510028,2.0,6.0,0.0,5.444376913254626,2020-03-18,-0.05556453906245644,0.10700132100396301,1.6367392340696028,Bearish,-0.02424782731910053
,,,,,-0.05556453906245644,-0.19023942476860708,-0.296949974264889,63.96,1.6367392340696028,0.10700132100396301,0.16254213787515526,0.37709004855359257,,-89864.0,683398.0,-732303.0,0.43345991983967935,0.0006819279929129243,0.0018222684713111795,0.0,-0.051830762729157855,-0.015203260351836353,3.0,5.0,1.0,8.50769884753448,2020-03-19,-0.02424782731910053,0.19499341238471674,12.883051907442155,Bearish,0.058329148237116456
,,,,,-0.02424782731910053,-0.13833985912629093,-0.3109485094850948,72.2,12.883051907442155,0.19499341238471674,0.23024025528441328,0.5973793398235697,,-89089.0,655358.0,-740888.0,0.3996857467123082,-0.004758456068080268,-0.01589102236148244,0.0,0.004707808040585514,0.013100568573005147,4.0,4.0,1.0,8.990191747998724,2020-03-20,0.058329148237116456,0.6570469798657718,-7.063711911357353,Bullish,-0.12980464127060365
,,,,,0.058329148237116456,-0.1215194069431051,-0.2787793071029778,67.1,-7.063711911357353,0.6570469798657718,0.7991929943372701,1.0328542383374488,,-52035.0,691998.0,-732077.0,0.413252815407214,-0.0064869811199463195,-0.014736276466823142,2.0,-0.04335951230846194,0.0023698517334227644,0.0,3.0,1.0,8.059047847737968,2020-03-23,-0.12980464127060365,0.038943894389438946,7.287630402384503,Bearish,0.02507144968956344
,,,,,-0.12980464127060365,-0.17256507273794766,-0.37005674269608513,71.99,7.287630402384503,0.038943894389438946,0.011936027373965565,0.805208907109253,,-40478.0,689196.0,-709743.0,0.4262833777363924,0.0017198379857332746,-0.0005421011046130297,0.0,-0.02929386782180441,0.006152264485655341,1.0,2.0,1.0,7.564140468447156,2020-03-24,0.02507144968956344,0.424,16.14113071259898,Bearish,0.06624749232475118
,,,,,0.02507144968956344,-0.130031615748769,-0.3405371362875547,83.61,16.14113071259898,0.424,0.6211074469845791,0.9070749785186858,,13490.0,725392.0,-687389.0,0.4233902337364551,-0.005457482045802459,-0.01474955046010522,0.0,0.0938277397622755,0.011688327411182876,2.0,1.0,1.0,6.74075925676671,2020-03-25,0.06624749232475118,0.6320434487440597,-7.1522545150101715,Bullish,0.038904284159969264
,,,,,0.06624749232475118,-0.01782424900812381,-0.2949719865399774,77.63,-7.1522545150101715,0.6320434487440597,0.8403678112385865,1.0638562434288443,,13750.0,748125.0,-668570.0,0.41493622483872566,-0.0099199742388342,-0.03342418932396699,2.0,0.011535011448222034,0.009855507602170526,3.0,0.0,1.0,7.958787427039439,2020-03-26,0.038904284159969264,0.7356475300400535,-7.857786938039411,Bullish,0.0021755608144465653
,,,,,0.038904284159969264,0.04574360587890045,-0.26005480155841926,71.53,-7.857786938039411,0.7356475300400535,0.7974742882818483,0.982844228248493,,-49492.0,524197.0,-592983.0,0.44649324829731113,0.0012280775295013396,-0.0021552244528115355,2.0,0.062414163303876745,-0.018308373877451545,4.0,20.0,0.0,5.139762424130205,2020-03-27,0.0021755608144465653,0.5373234700739744,-1.5937368936110732,Neutral,-0.04378049132530812
,,,,,0.0021755608144465653,-0.009742208805721915,-0.25556376952369486,70.39,-1.5937368936110732,0.5373234700739744,0.5394059769692255,0.7719901947896287,,-51991.0,534013.0,-587337.0,0.4553712427546386,-0.0008243737000532315,-0.006114053758442305,1.0,-0.033687352562252575,-0.014765490074106592,0.0,19.0,0.0,5.9582575560751705,2020-03-30,-0.04378049132530812,0.33355749831876264,2.1309845148458586,Bearish,0.03823767373899598
,,,,,-0.04378049132530812,0.08815084918366681,-0.2607315821188653,71.89,2.1309845148458586,0.33355749831876264,0.26811397138400817,0.631821881242779,,-65681.0,569428.0,-626448.0,0.45685046521697803,0.007497596118762578,0.020212030292350105,0.0,0.03351600948370012,0.009894803517998079,1.0,18.0,0.0,4.009129221963265,2020-03-31,0.03823767373899598,0.7672702883970489,-10.404785088329398,Bullish,-0.04000465237998322
,,,,,0.03823767373899598,0.10212727773825316,-0.22770654151040848,64.41,-10.404785088329398,0.7672702883970489,0.7703890686291973,0.8334639716093195,,-42239.0,620568.0,-662313.0,0.4651875410486925,-0.0015592525927860326,-0.013142139603366028,2.0,-0.016012721914555564,-0.0008612577375702483,2.0,17.0,0.0,3.725393271495441,2020-04-01,-0.04000465237998322,0.4989912575655683,-6.769135227449154,Neutral,-0.02059657369938684
,,,,,-0.04000465237998322,-0.007700307170723335,-0.2697884688542284,60.05,-6.769135227449154,0.4989912575655683,0.1584266381524315,0.6153054668367585,,-63014.0,603105.0,-664052.0,0.46072326763373905,0.006446214533840339,0.021844078185357867,1.0,0.022829347234871483,0.029804219549117706,4.0,16.0,0.0,4.722067411374155,2020-04-03,-0.02059657369938684,0.4868686868686869,-7.91007493755204,Neutral,0.08763205423192069
,,,,,-0.02059657369938684,-0.06453199405192421,-0.2815038663229935,55.3,-7.91007493755204,0.4868686868686869,0.27001191217620385,0.8191546744624318,,-58483.0,602668.0,-658285.0,0.46383465344658015,0.0023326113808248873,0.007154890882300426,1.0,0.07033131865275062,-0.011796681876004238,1.0,15.0,0.0,3.72040377050396,2020-04-07,0.08763205423192069,0.8585657370517928,-6.329113924050633,Bullish,-0.004941880302995919
,,,,,0.08763205423192069,0.015236280707831845,-0.21978880113585939,51.8,-6.329113924050633,0.8585657370517928,0.9458818149311462,1.5369972158717944,,-19898.0,642625.0,-654597.0,0.4489346420876227,-0.010724041066196732,-0.039497138611623614,2.0,-0.0016030527844311953,-0.0034777146726671622,2.0,14.0,0.0,5.214280839835296,2020-04-08,-0.004941880302995919,0.6673373574782026,0.8494208494208588,Neutral,0.04150878696956704
,,,,,-0.004941880302995919,0.05647196628467228,-0.20389555437260287,52.24,0.8494208494208588,0.6673373574782026,0.5940464797687695,1.1183859657085797,,-27607.0,607085.0,-627879.0,0.4419904894934091,0.006683382611011,0.02143738103186688,1.0,0.03405645287963042,0.009150364607515754,3.0,13.0,0.0,5.461351621660249,2020-04-09,0.04150878696956704,0.8581842279655401,-4.766462480857584,Bullish,-0.01295558555295814
,,,,,0.04150878696956704,0.05980052920822304,-0.12816881868066163,49.75,-4.766462480857584,0.8581842279655401,0.8739873679006872,1.6503644962374582,,-17288.0,635944.0,-609171.0,0.44029188398863406,-0.0023826323500416857,-0.00934428760574059,2.0,0.014487410153376472,0.009097037815417245,0.0,12.0,0.0,2.4561287986040354,2020-04-13,-0.01295558555295814,0.46406570841889117,3.4371859296482428,Neutral,-0.007621874947881173
,,,,,-0.01295558555295814,0.08966173156606667,-0.1400357607282184,51.46,3.4371859296482428,0.46406570841889117,0.45634760571834543,1.1409859600645267,,-25756.0,641865.0,-615570.0,0.4429928791134707,0.002030589080401747,0.0018404118783695127,1.0,0.03057258914625612,0.009761606764099429,2.0,11.0,0.0,2.219850230991173,2020-04-15,-0.007621874947881173,0.6399190829399866,-3.3424018655266203,Neutral,0.007562770999294142
,,,,,-0.007621874947881173,0.10409708305499878,-0.06932634004681891,49.74,-3.3424018655266203,0.6399190829399866,0.49074520687788037,0.8837820972642604,,-6521.0,657496.0,-604173.0,0.4487646022621917,0.005448065278504038,0.02083745475371466,1.0,-0.02203043852941575,-0.012729214141649013,3.0,10.0,0.0,4.337109116780393,2020-04-16,0.007562770999294142,0.7332878581173261,-7.318053880176921,Bullish,0.03046325949648616
,,,,,0.007562770999294142,0.02281567753235806,-0.09667309546769541,46.1,-7.318053880176921,0.7332878581173261,0.758741892354878,1.0120518962922134,,64.0,677563.0,-615808.0,0.44469449411184414,0.0016892390492465482,0.00793059792221709,2.0,0.005816689462164546,0.016877188159512432,4.0,9.0,0.0,2.5781736500311405,2020-04-17,0.03046325949648616,0.786593707250342,-7.61388286334056,Bullish,-0.0005287722232713342
