overnight_gap_pct,overnight_gap_pct_z20,overnight_range_pct,overnight_range_pct_p20,overnight_range_pct_p60,overnight_oi_change_pct,overnight_oi_change_pct_z20,overnight_volume_conviction,overnight_vol_delta,overnight_vol_delta_z20,fii_net_idx_fut,fii_net_idx_fut_delta5,fii_net_idx_fut_z20,fii_net_idx_fut_p60,fii_net_stk_fut,fii_net_stk_fut_delta5,fii_net_stk_fut_z20,fii_options_skew,fii_options_skew_z20,fii_options_skew_ratio,fii_dii_divergence,fii_dii_divergence_z20,client_vs_fii_divergence,client_vs_fii_divergence_z60,fii_acceleration_1d,fii_acceleration_1d_z20,fii_acceleration_3d,fii_acceleration_3d_z20,fii_acceleration_5d,fii_acceleration_5d_z20,pcr_oi_near_month,pcr_oi_next_month,max_pain_distance_pct,oi_concentration_atm,buildup_class,buildup_intensity,vix_overnight_gap_pct,vix_overnight_gap_pct_z20,turnover_weighted_breadth,turnover_weighted_breadth_z20,leadership_concentration,leadership_concentration_p60,cross_sectional_dispersion,cross_sectional_dispersion_z20,volume_concentration,volume_concentration_p60,iv_rv_spread,iv_rv_ratio,iv_rv_spread_z60,overnight_vs_session_vol,overnight_vs_session_vol_z20,nifty500_vs_nifty50_return_5d,midcap150_vs_nifty50_return_5d,smallcap250_vs_nifty50_return_5d,index_breadth_divergence,date,availability_regime,missing_count,nifty_return,breadth_ratio,vix_change_pct,coincident_truth,next_day_return,predictive_truth
,,,,,,,,,,47494.0,-32144.0,-0.11073407025833809,,130916.0,-54222.0,-0.43465969505237007,-169324.0,-0.6926097723392036,0.42939349561492757,2063588.0,-1.2882113500804522,1046073.0,,-3901.0,-0.3747439029680146,-3573.0,-0.25479932259179466,-32144.0,-1.185153678748871,1.6051775483325308,2.7568912138358064,2.0098870056497176,26.61330146806449,,,-0.014140271493219905,-0.3075809102086163,0.5551486024569083,-0.13414708350484383,20.07851358158192,,3.2828663786834182,0.4040074715003236,69.37001835982717,,2.53028567899557,1.1661413750555953,,,,-0.00024269078696675245,-0.002344492828858305,0.006927377719380677,-1.0,2022-01-11,pre_ix,19,0.0029133547738470576,0.4526378896882494,0.45248868778281587,Neutral,0.0086731373662129,Bullish
,,,,,,,,,,46115.0,-38583.0,-0.2731040498404467,,137853.0,-39340.0,-0.381953470345466,-170142.0,-0.6328639537688465,0.4361773479137658,2086095.0,-1.0139390285174859,1115384.0,,-1379.0,-0.1979111219866054,-11123.0,-0.7592115490520311,-38583.0,-1.5532891141788057,1.6524816386693435,2.7613045340512756,2.316573033707857,24.765048264629094,,,-0.014076576576583776,-0.26400473374360406,0.720873410967527,0.5241548593147721,18.574537474290707,,3.037640455890028,-0.27170753719340524,62.01937261849956,,2.0923218999106865,1.1386775278495835,,,,0.0016174793425066808,0.007477619854928078,0.010723508727810385,1.0,2022-01-12,pre_ix,19,0.0086731373662129,0.5449101796407185,-3.265765765765776,Neutral,0.002495559331991793,Neutral
,,,,,,,,,,62237.0,11170.0,0.6046391289428436,,127906.0,-26731.0,-0.7721376318252017,-203714.0,-1.1463436826126954,0.40793503018908855,2116395.0,-0.7188673782216064,853024.0,,16122.0,1.0779462208990573,10842.0,0.39359896069213407,11170.0,0.28778313183769944,1.6672091348077795,2.809383990856422,1.7147632311977676,29.3467003114415,,,0.01455180442375599,1.5939325937920839,0.6799126311133511,0.2854073452837661,27.24066155939557,,2.6424167403691454,-1.4635336244545798,49.21288385145981,,1.6287610830556645,1.1079991565696694,,,,-0.0006611957049945175,0.0003195341259124365,0.002808268321439128,-1.0,2022-01-13,pre_ix,19,0.002495559331991793,0.544280442804428,-2.73573923166472,Neutral,-0.0001122807786260816,Neutral
,,,,,,,,,,55391.0,-1847.0,0.10522903744954108,,117215.0,-38036.0,-1.2652043588941344,-102615.0,0.5599483322052675,0.4647440192127315,2164867.0,-0.34243975812201183,797539.0,,-6846.0,-0.6153252282432415,7897.0,0.2036291270966721,-1847.0,-0.3307269377278377,1.5583572365641607,2.630877217128013,1.4208333333333334,33.44985528911757,,,-0.02992220227410268,-1.1971061039480009,0.622204245566906,-0.08400516241270678,21.293613199313555,,2.865102937264472,-0.7586888323597827,44.43140194140757,,3.0313366995778512,1.22406771698452,,,,5.8684077697788994e-06,0.00017850211015606882,0.009603211311284998,1.0,2022-01-14,pre_ix,19,-0.0001122807786260816,0.6004917025199754,-0.8976660682226338,Neutral,0.002867589663530589,Neutral
,,,,,,,,,,46449.0,-4946.0,-0.7782764769654386,,100843.0,-51980.0,-1.9102703281958893,-97101.0,0.621492514766215,0.4664519521584198,2155573.0,-0.4029792975180547,940420.0,,-8942.0,-0.8041824511973656,334.0,-0.25641334182560716,-4946.0,-0.5755105026926924,1.5196560462179787,2.5639381537062302,1.7116666666666585,31.26568733368745,,,-0.030193236714969842,-1.2247439497257206,0.656314975048539,-0.09070473037924033,19.899530942046415,,3.2229264254329744,0.5352531708997469,39.97666399614753,,7.2082790593198816,1.753868378301277,,,,0.001507321968121953,0.004452295668120592,0.007883095654855277,1.0,2022-01-17,pre_ix,19,0.002867589663530589,0.6219362745098039,1.2681159420289907,Neutral,-0.010653754349167816,Bearish
,,,,,,,,,,44174.0,-3320.0,-0.9451311991099289,,87812.0,-43104.0,-2.1067941887028545,-130091.0,0.07132326410987962,0.45651000940732517,2062435.0,-0.998835600374621,1066443.0,,-2275.0,-0.19878141668994553,-18063.0,-1.1802208485058412,-3320.0,-0.44176586236419874,1.371117917069651,2.7342121836711324,0.6280555555555515,32.70897639885466,,,-0.02981514609420993,-1.1194191231167843,0.2145680806200867,-2.5574428993649256,16.538765062943497,,3.4448928804316186,1.2126180048971689,42.38211628215881,,6.909861373220673,1.6356737122190659,,,,-0.0004337429761767349,-0.0023795384258702597,-0.0003383721095211248,-1.0,2022-01-18,pre_ix,19,-0.010653754349167816,0.18309002433090024,6.0226595110316135,Bearish,-0.00964221928388636,Bearish
,,,,,,,,,,30069.0,-16046.0,-1.9765390335557778,,101438.0,-36415.0,-1.5326222436854355,-107347.0,0.4072762082803485,0.46948293811188635,2192013.0,-0.02294604980862846,1119812.0,,-14105.0,-1.2676131140462341,-25322.0,-1.407483917968775,-16046.0,-0.9576256523516311,1.1783224194286097,2.493298572021094,-0.3422222222222141,33.01772152269164,,,0.0,0.5891811230021957,0.4507588530801715,-1.0303446320628444,22.533901812825953,,2.7538323717431137,-1.1483722933895768,44.449397208269744,,6.288962378717461,1.5453943162157484,,,,0.0025706320993304013,0.0025670845388335237,0.01395380387982566,0.0,2022-01-19,pre_ix,19,-0.00964221928388636,0.4479166666666667,0.2249718785151808,Bearish,-0.010112384605093064,Bearish
,,,,,,,,,,6791.0,-55446.0,-2.778027313671256,,68798.0,-59108.0,-2.0254485526192214,-65064.0,1.064425719730551,0.47600739867750114,2104960.0,-0.5887795689612931,1122984.0,,-23278.0,-1.8283137474807314,-39658.0,-1.965535159898,-55446.0,-2.267629843123939,2.278803355783151,2.278803355783151,-1.35,28.115204352798244,,,-0.014029180695854538,-0.24331943629599329,0.42582208995367193,-1.0714706921174455,23.378811848412923,,3.033451998462486,-0.1965569969028917,42.45825847496468,,5.49391317115702,1.4468017547070282,,,,0.004533319271030206,0.007603626590674848,0.01937825505804055,0.0,2022-01-20,pre_ix,19,-0.010112384605093064,0.4858548585485855,-0.16835016835017472,Neutral,-0.00787576730303534,Bearish
,,,,,,,,,,-381.0,-55772.0,-2.482053971383302,,51757.0,-65458.0,-2.0304189968990864,-87678.0,0.6107081775768526,0.4717271712982968,2067675.0,-0.79387784411063,1129193.0,,-7172.0,-0.3986078381888714,-44555.0,-1.8863629706894223,-55772.0,-1.9381324901088475,2.1343038447181786,2.1343038447181786,-2.1269444444444363,21.328125,,,0.0,0.5886304546593446,0.24961881727531543,-1.9447612711964333,17.261248180102328,,2.644470249865047,-1.582947093340127,41.259064994044074,,6.271111050379002,1.4969622187353786,,,,4.2042098749361934e-05,-0.005268989186005914,0.0016778047668598028,0.0,2022-01-21,pre_ix,19,-0.00787576730303534,0.1597560975609756,6.183249016301301,Bearish,-0.026567861430481256,Bearish
,,,,,,,,,,-18215.0,-64664.0,-2.549071332734311,,38887.0,-61956.0,-1.9474568203105833,51382.0,2.3873805374633705,0.5140798525098319,2108626.0,-0.3878989494738223,1159377.0,,-17834.0,-1.1920166557570013,-48284.0,-1.7792631148780524,-64664.0,-1.982510403020378,1.8309392506048783,1.8309392506048783,-2.5619318181818262,20.55822906641001,,,-0.0132345156167352,-0.25841726653421554,0.047452162927383364,-2.4027156293274334,20.223365509086985,,2.68756527362648,-1.2898548959275389,48.756848933126726,,6.688872137729412,1.4143993031220856,,,,-0.004445974179799597,-0.015224316849440908,-0.018853044934364252,0.0,2022-01-24,pre_ix,19,-0.026567861430481256,0.0430563978168587,20.857596611963988,Bearish,0.007513513828714171,Bullish
,,,,,,,,,,-20778.0,-64952.0,-2.161512673046242,,47064.0,-40748.0,-1.5773626198990573,-185674.0,-1.0035379521420165,0.4430713985241255,2075243.0,-0.6544046227846848,1129199.0,,-2563.0,0.08535465671496079,-27569.0,-0.7863143936408215,-64952.0,-1.7201762358592372,1.7658328055731476,1.7658328055731476,-1.2688571428571387,28.12549329808475,,,-0.021901007446338175,-0.7742222315231712,0.6564446264982601,0.4686227507915042,23.259981398557297,,3.1050671764792916,0.15718722095423746,50.36189801365983,,5.28893713161677,1.3290969100756709,,,,-0.0014707470202461673,-0.0068545162064049744,-0.006962054247312194,0.0,2022-01-25,pre_ix,19,0.007513513828714171,0.7022574740695546,-6.4388961892247,Bullish,-0.009711800300382815,Bearish
,,,,,,,,,,-43506.0,-73575.0,-2.324147525184724,,10183.0,-91255.0,-1.932972702148553,-63082.0,0.891934162828749,0.46492950542608075,1913420.0,-3.38823599072912,1038581.0,,-22728.0,-1.4195586574568193,-43125.0,-1.3139626075681794,-73575.0,-1.7294411056289674,1.6418148712583847,1.6418148712583847,-2.2277142857142773,24.669774350373526,,,-0.011704119850176622,-0.1524830994430083,0.36120551100868503,-0.8849069154807475,25.2921294878359,,2.9245424118026833,-0.4490997649663707,47.641143243493474,,4.621831950086268,1.2809937213713298,,,,-0.005067396135297088,-0.01599316409043145,-0.013412874687809766,0.0,2022-01-27,pre_ix,19,-0.009711800300382815,0.4015892420537897,-1.357677902621719,Bearish,-0.00047924769800385895,Neutral
,,,,,,,,,,-63671.0,-70462.0,-2.3047551533213,,26096.0,-42702.0,-1.4801000724256936,-25588.0,1.3650480034268295,0.4881721682632483,1881424.0,-2.8129427508808464,1182002.0,,-20165.0,-1.0991870668118882,-45456.0,-1.2641059880301995,-70462.0,-1.4469972108256286,1.5487720979373212,1.846563596206314,-2.2745714285714245,24.984154144625062,,,-0.023730422401514028,-0.9431571497397505,0.630469378598029,0.3437588967516835,20.14512629012753,,2.618327015953776,-1.4022104557340445,46.85256712282377,,4.251976809965861,1.2585098987787258,,,,-0.004634041694141958,-0.010465676382488388,-0.01662445468565099,0.0,2022-01-28,pre_ix,19,-0.00047924769800385895,0.6150966936993137,-1.756051257712392,Neutral,0.013910694394498744,Bullish
,,,,,,,,,,-48565.0,-48184.0,-1.6867155346834708,,57119.0,5362.0,-0.8765800502545813,-13550.0,1.3800217022919727,0.4944700829446747,1899619.0,-2.1124257969655202,1333764.0,,15106.0,1.5555589742483242,-27787.0,-0.48199663627209505,-48184.0,-0.7260085347983207,1.4993905916616728,1.8567936211642417,-0.9151428571428654,28.330931785222834,,,-0.024154589371975874,-0.8841050168468797,0.8198005312471703,1.2426472878633847,19.658731296598397,,2.560058695820252,-1.505706614981057,43.88225432202284,,5.036351148089725,1.297768458609149,,,,-0.0013437359641566247,0.0037939985989402306,-0.01043351000629738,0.0,2022-01-31,pre_ix,19,0.013910694394498744,0.5868893011750155,6.038647342995169,Bullish,0.013667938303964568,Bullish
,,,,,,,,,,-53350.0,-35135.0,-1.579857633876084,,88963.0,50076.0,-0.23038416534606257,-27183.0,1.149982912073274,0.48998265768571125,1975728.0,-1.1062897031174268,1348626.0,,-4785.0,0.11408098994620416,-9844.0,0.3567714080163556,-35135.0,-0.27720136264593953,1.564260647676128,1.9019197756791397,0.4391428571428488,22.378908914373206,,,0.011389521640096942,1.362343939914853,0.7168003448654852,0.8233151059370132,22.11463901294856,,2.4027898160057433,-1.7822647184911236,48.82492703862813,,3.292562369820793,1.1973078457453648,,,,0.0025276788731182324,0.011573689888435785,0.003678963348968122,1.0,2022-02-01,pre_ix,19,0.013667938303964568,0.581122763726095,-8.974943052391794,Bullish,0.011557816104705989,Bullish
,,,,,,,,,,-34567.0,-13789.0,-1.0711841677618144,,92772.0,45708.0,-0.07323381558317667,-84856.0,0.33544417037177143,0.4692390678628446,2007420.0,-0.679939322543051,1399134.0,,18783.0,1.772092668280785,29104.0,2.0556380227508346,-13789.0,0.4727205804489862,1.6416781641392093,2.0228282324114617,1.0227272727272727,26.80099312236815,,,-0.012512512512518914,-0.1650504142381494,0.811202639433778,1.2127357549100626,18.54989228885939,,2.7971318629045587,-0.4367626653732872,49.35259389182948,,1.8452821125806764,1.1098073841490745,,,,0.0020338729159933427,0.010198784414486555,0.005724402085340651,1.0,2022-02-02,pre_ix,19,0.011557816104705989,0.7748303516347933,-6.656656656656666,Bullish,-0.012362204724409407,Bearish
,,,,,,,,,,-47491.0,-3985.0,-1.2356679021499273,,71209.0,61026.0,-0.4478189376563478,-101513.0,0.08835697397075498,0.450083347675362,1978993.0,-0.9094379502651356,1150088.0,,-12924.0,-0.4619872191576786,1074.0,0.9179173805638704,-3985.0,0.9635542208616344,1.4913384178015447,2.097271444183402,-0.22613636363635947,24.443639882289684,,,0.0,0.8113090177176618,0.4019602931321358,-0.6753589547915574,18.049914177237504,,3.3512943581036128,1.2507086075628127,47.28490450798406,,2.0093977214913536,1.1171619333747436,,,,0.004773828573990564,0.014475978356144135,0.013165071789118889,1.0,2022-02-03,pre_ix,19,-0.012362204724409407,0.410129709697344,2.7345844504021533,Bearish,-0.002499971526520282,Neutral
,,,,,,,,,,-27175.0,36496.0,-0.7078625710730346,,67014.0,40918.0,-0.4687234044100578,-87964.0,0.22225099177353733,0.4671157699554386,1992897.0,-0.6788593323016516,1145925.0,,20316.0,1.8114541031976095,26175.0,1.7951323254510543,36496.0,2.1222485457943248,1.4646189570336994,2.2502542665057748,-0.47556818181818594,24.921603228793526,,,0.0,0.811309017717662,0.4028431465127184,-0.6482241448856214,20.070525684231725,,2.583143722409286,-1.082317401710398,45.00252612399934,,2.0701068919864056,1.1230017849014573,,,,0.00037231547071624876,-0.004926217024982266,0.003715017993673922,1.0,2022-02-04,pre_ix,19,-0.002499971526520282,0.3533415841584158,-1.3569937369519915,Neutral,-0.017281046796412527,Bearish
,,,,,,,,,,-39544.0,9021.0,-0.8917724456187013,,66829.0,9710.0,-0.3965925949184034,-46306.0,0.7391705642071877,0.4846230376158768,1977656.0,-0.7746727153512281,1400398.0,,-12369.0,-0.5669472428265557,-4977.0,0.4380382624828537,9021.0,1.163324911908605,1.3373878735131999,2.2021636984014528,-1.6365714285714368,29.5716904208229,,,-0.0132275132275012,-0.18046025463086704,0.3754461948696363,-0.7119723151566547,23.11248644143679,,3.2182139482035654,0.8985860021577641,46.9286076528042,,2.690646222116566,1.1515912216178397,,,,0.003873070749328496,0.0023657491361930294,0.014332714608196979,0.0,2022-02-07,pre_ix,19,-0.017281046796412527,0.29804161566707466,8.148148148148163,Bearish,0.003087674861737316,Bullish
,,,,,,,,,,-34508.0,18842.0,-0.6975426685072672,,82451.0,-6512.0,0.10857560170736275,-46388.0,0.6604851078418181,0.4854190345909736,2031691.0,-0.12612623592072825,1342858.0,,5036.0,0.6932614860100854,12983.0,1.0793011543991462,18842.0,1.3436382229169002,1.3346201565404288,2.145522286795408,-1.332857142857143,30.479418226071566,,,-0.012230919765172595,-0.11288684054119062,0.48745684765680464,-0.12944640648070854,25.77592313604506,,3.4474415824288,1.6054647550149146,51.635357265048675,,2.4428055160546585,1.1416349492857263,,,,0.0004986652091878846,-0.005177973139769549,0.002096229130395413,0.0,2022-02-08,pre_ix,19,0.003087674861737316,0.24432166973603436,-3.669275929549902,Neutral,0.011412107084425227,Bullish
,,,,,,,,,,-18532.0,16035.0,-0.2575234659617042,,98137.0,5365.0,0.6382559200791219,-144146.0,-0.9254443467711754,0.4545589813363529,2106289.0,0.6873039838412732,1181209.0,,15976.0,1.3572022301311095,8643.0,0.8596217888344683,16035.0,1.1427747203092797,1.3698864079252262,2.2148717495882395,-0.20685714285714704,27.054902382917312,,,-0.02539360081260822,-1.0365862931259193,0.7988830622699379,1.2554872576325389,22.35968216249286,,2.8298088285103544,-0.2528080307867124,45.664162723591744,,0.7379761219146737,1.0414080985954755,,,,-0.00032842057045434636,-0.00517145976774,-0.010595386611564523,0.0,2022-02-09,pre_ix,19,0.011412107084425227,0.5895384615384616,-5.738953783646534,Bullish,0.00813396855209057,Bullish
,,,,,,,,,,6624.0,54115.0,0.42165735896067785,,105393.0,34184.0,0.9785823649576516,-173457.0,-1.391489592079201,0.42108107960548047,2096503.0,0.5700148973507979,1044821.0,,25156.0,1.742866483366621,46168.0,2.0044107984563606,54115.0,1.90797038317902,1.3804721643401132,2.2812016440552862,0.033238636363628095,27.019390447602216,,,-0.026939655172408438,-1.0840012256399407,0.7120249309224124,0.8587885137194912,22.782104916052788,,3.471054305263717,1.6148371871069325,48.18794502803949,,-0.07199546722317862,0.9959512155226963,,,,-0.004165442433450893,-0.013653873743753198,-0.029375348471199943,-1.0,2022-02-10,pre_ix,19,0.00813396855209057,0.5015460729746444,-4.579741379310334,Neutral,-0.013126318808804946,Bearish
,,,,,,,,,,-5369.0,21806.0,0.22402211756384793,,91732.0,24718.0,0.6394893504463429,-200181.0,-1.8351404698070055,0.427516820807616,2070962.0,0.3147685089367038,1030306.0,,-11993.0,-0.5700322960264887,29139.0,1.31240369429099,21806.0,1.0292384586207282,1.2532034328498969,2.3379706231132222,-0.7157142857142856,29.812432553424966,,,0.0,0.9602315139762767,0.16549791263293537,-1.4713278416684306,24.58687195291472,,2.6970775479763898,-0.7088722967087637,43.87361920236714,,0.5184856584787028,1.0285485917489452,,,,-0.0047889726228918066,-0.014799834420098676,-0.031468363472121716,0.0,2022-02-11,pre_ix,19,-0.013126318808804946,0.17657878602084612,5.477131564088079,Bearish,-0.03061626785996925,Bearish
