gift_overnight_gap_pct,gift_overnight_range_pct,gift_overnight_oi_change_pct,gift_overnight_volume_conviction,gift_overnight_vol_delta,prev_nifty_return,prev_nifty_return_5d,prev_nifty_return_20d,prev_vix_close,prev_vix_change_pct,prev_ad_ratio,prev_breadth_turnover_weighted,prev_pcr_oi,prev_max_pain_distance_pct,prev_fii_net_idx_fut,prev_fii_net_total,prev_dii_net_total,prev_fii_options_skew,prev_index_divergence_500,prev_index_divergence_midcap,prev_coincident_regime,sp500_overnight_return,usdinr_overnight_change,day_of_week,days_to_monthly_expiry,is_expiry_week,prev_day_range_pct,prev_nifty_futures_basis_pct,prev_nifty_fut_oi_change_pct,prev_nifty_fut_volume_ratio,prev_pcr_oi_change,prev_max_oi_call_distance_pct,prev_max_oi_put_distance_pct,prev_midcap_vs_nifty,prev_smallcap_vs_nifty,prev_bank_vs_nifty,prev_defensive_vs_cyclical,prev_trade_intensity,prev_turnover_top10_share,date,nifty_return,breadth_ratio
,,,,,-0.0015369308300235394,0.026439978877953563,,14.12,1.5097052480229984,0.6044107512060648,0.6259354762259377,1.536121188164262,,4689.0,835165.0,-999019.0,0.37635460991044367,0.002648499581046918,0.010759642814173572,1.0,0.0018701968845122564,0.0017844990564519227,3.0,10.0,0.0,0.6189592734519913,,,,,,,0.010759642814173572,0.010929748772539776,-0.006156779970636857,-0.007933845908491194,0.8899716514377689,0.2872058617029785,2020-01-16,0.0009883904628422702,0.6006993006993007
,,,,,0.0009883904628422487,0.011427729434589376,,14.18,0.42492917847025846,0.6006993006993007,0.580606744183178,1.7910498796993417,,-1939.0,798894.0,-1000254.0,0.39272423057838235,0.0012917608202385334,0.007320657420709393,1.0,0.00836655302646818,-0.0017940278547620354,4.0,9.0,0.0,0.5928533851321274,,,,,,,0.007320657420709393,0.0063346911976978285,-7.715429242223168e-05,0.004044640837420305,1.092802448403818,0.22148984289561438,2020-01-17,-0.0002549471895106903,0.5052337752965806
,,,,,-0.00025494718951071474,0.007795672606226837,,14.13,-0.35260930888574704,0.5052337752965806,0.5399629326607552,1.1702436287866644,,980.0,802906.0,-1000399.0,0.40274427962659803,0.0011105314843461959,0.004790282811893114,1.0,0.00386216224850125,0.003218418085800748,0.0,8.0,0.0,0.5185248151161609,,,,,,,0.004790282811893114,0.004037940913180254,-0.008009346978550339,0.0063316950505423256,0.7358504572165854,0.33747156160071995,2020-01-20,-0.01034620942573694,0.3043175487465181
,,,,,-0.01034620942573689,-0.008516125892672482,,15.41,9.058740268931347,0.3043175487465181,0.34548284746140917,0.651204577569213,,5701.0,793196.0,-1002729.0,0.415795250010975,0.001155305455859337,0.005966570614474451,0.0,0.00386216224850125,0.001255836391553398,1.0,7.0,0.0,1.7473035817269378,,,,,,,0.005966570614474451,0.00512137002530866,-0.0057978078705200695,-0.0008747843563157581,0.9657031148434336,0.3525149987235687,2020-01-21,-0.004474602337100286,0.40415224913494807
,,,,,-0.004474602337100254,-0.015567491486212025,,15.86,2.920181700194674,0.40415224913494807,0.5426303629363655,0.5909563474147679,,854.0,753144.0,-990358.0,0.41035124957715485,0.00066938175399868,0.0033880804897113296,0.0,-0.002651977647365576,-5.209082922155894e-05,2.0,6.0,0.0,0.556703656988377,,,,,,,0.0033880804897113296,0.004474602337100254,0.0001921951158869858,0.009799425341865288,0.8523800962597602,0.3054744818252593,2020-01-22,-0.005172619218807184,0.3777932960893855
,,,,,-0.0051726192188071935,-0.019152090607860106,,16.36,3.1525851197982346,0.3777932960893855,0.39043562953872085,0.5203172333194938,,-8113.0,715900.0,-989463.0,0.41047487034868435,0.0011125644506208739,0.003148281849388339,0.0,0.00028907607111800686,0.0019568912507015174,3.0,5.0,1.0,1.1328250832170055,,,,,,,0.003148281849388339,0.003728002568404388,-0.0027795450074400716,0.011210755193932614,1.0069515691912447,0.26751799097849877,2020-01-23,0.0060667883603564565,0.6033755274261603
,,,,,0.006066788360356551,-0.014175873092954525,,15.86,-3.0562347188264063,0.6033755274261603,0.8210957561143228,0.8346314088584827,,-14538.0,717431.0,-983928.0,0.3883999414919013,0.0014128537427900894,0.006595846648461068,2.0,0.0011409766124783622,-0.001291219045850765,4.0,4.0,1.0,0.7791237526015232,,,,,,,0.006595846648461068,0.0003523733162901551,0.0037894236426595463,-0.0061372140999392715,0.7435627442341615,0.31722448875972825,2020-01-24,0.005574552455389181,0.590749824807288
,,,,,0.005574552455389183,-0.008427546175424138,,15.56,-1.8915510718789341,0.590749824807288,0.720025767517473,1.3017143519761736,,-21679.0,699453.0,-984407.0,0.3907741982903911,0.0006421438145931642,0.0023107039836140607,2.0,-0.009042160974207373,0.0034173258215208554,0.0,3.0,1.0,1.0001428775539363,,,,,,,0.0023107039836140607,-0.0002911025053677638,0.002092187857569954,-0.003233094069810492,1.0768293266098212,0.2591182582609063,2020-01-27,-0.010552527912150667,0.36772853185595566
,,,,,-0.010552527912150715,-0.008634264655958648,,17.18,10.411311053984571,0.36772853185595566,0.42178868343003856,0.8867806390649798,,-45849.0,667580.0,-996165.0,0.39611816345978185,0.002212335324112559,0.00904714040464237,0.0,-0.01573071165918236,5.6053655757384375e-05,1.0,2.0,1.0,0.9043650466210115,,,,,,,0.00904714040464237,0.00981389154851442,-0.0023900889386978628,0.012723246162964295,1.1970047053740969,0.2804480410821442,2020-01-28,-0.0052149517286905755,0.29573590096286106
,,,,,-0.005214951728690546,-0.009371520602143912,,17.3,0.6984866123399359,0.29573590096286106,0.35522935514737625,0.7546363001575846,,-53665.0,636047.0,-996560.0,0.39999517389074896,0.0009497811218663098,0.0035587569661278936,0.0,0.010053584595046119,0.0016124149749002805,2.0,1.0,1.0,1.1533867516050307,,,,,,,0.0035587569661278936,0.0029121144056677554,0.002750411916644135,0.011849575441607857,1.1714195993138192,0.3184741679279176,2020-01-29,0.006113240100200867,0.5538461538461539
,,,,,0.006113240100200794,0.0018667041108789504,-0.00435050277036733,16.5,-4.624277456647403,0.5538461538461539,0.6676693782798321,0.9124618805510857,,-48562.0,645136.0,-995604.0,0.40400861470867055,-0.0008556059853364485,-0.0033904917610028612,1.0,-0.0008668741908683638,-0.0029339634489646492,3.0,0.0,1.0,0.5424790799291075,,,,,,,-0.0033904917610028612,-0.005619314436013185,-0.0023552837002970657,-0.002188374994461992,1.143329751827728,0.28376099070985994,2020-01-30,-0.00772496805309375,0.22805805114029026
,,,,,-0.007724968053093757,-0.011867475072555476,-0.020061552490596265,16.8,1.8181818181818226,0.22805805114029026,0.30148519219418024,0.7351781630293758,,-75442.0,460581.0,-924236.0,0.3855051250495742,-0.0012766604324145753,0.000558211121890145,0.0,0.003134358792605464,0.00097715253915599,4.0,18.0,0.0,1.1607039000315633,,,,,,,0.000558211121890145,-0.004161371201256883,0.000289012487462428,-0.007651823170302742,1.077183363037724,0.27588532084386974,2020-01-31,-0.0061233985277254765,0.3408769448373409
,,,,,-0.006123398527725529,-0.023362521176494573,-0.021637161446512274,17.37,3.3928571428571446,0.3408769448373409,0.3795216037230308,0.5711896220274586,,-101363.0,426380.0,-926996.0,0.3990992493153018,0.00030135642755616063,0.0017295349915621427,0.0,-0.017705820375526277,0.004768531884126515,0.0,17.0,0.0,1.3183303934927721,,,,,,,0.0017295349915621427,0.005508481013145293,0.012198954692359302,-0.0019838115584609123,1.072719379495147,0.3084325023128501,2020-02-03,-0.02125044933581899,0.3693379790940767
,,,,,-0.021250449335819023,-0.03392194075418767,-0.02377627042328679,15.78,-9.153713298791027,0.3693379790940767,0.5672620713886688,0.5848025406471897,,-107442.0,441125.0,-904396.0,0.42851512478507114,-0.0001358579516489919,0.005924146187246897,1.0,0.007254613892351721,-0.0020030888185492693,1.0,16.0,0.0,1.156057021327483,,,,,,,0.005924146187246897,-0.004649661225157725,-0.005030944987257056,0.0203473218706144,1.3761135455240079,0.2867796261369996,2020-02-04,0.023210823461081942,0.7302816901408451
,,,,,0.023210823461081834,-0.006316461786028272,-0.006081498720230407,14.38,-8.871989860583007,0.7302816901408451,0.8353051341120789,0.9417382369987881,,-104008.0,491116.0,-894070.0,0.4296274204293013,-0.002227563439632277,-0.012371830527007553,2.0,0.014980414164082174,-0.0025511170460866812,2.0,15.0,0.0,1.6924534523128805,,,,,,,-0.012371830527007553,-0.005070457692879855,-0.0011129493135461493,-0.009099639098468199,1.244904673821713,0.25094343677227937,2020-02-05,0.009140500765882242,0.5780918727915194
,,,,,0.009140500765882142,-0.0033266004369512645,0.005305458884772524,14.17,-1.4603616133518835,0.5780918727915194,0.7798344754519692,1.073091918736223,,-109492.0,500510.0,-889888.0,0.4174215365393234,0.0008361054626461924,0.0016425931526037,2.0,0.011250595897853613,-0.003002263117770492,3.0,14.0,0.0,1.1977682467336352,,,,,,,0.0016425931526037,-0.0012982378513521787,0.0011326794718104095,-0.014386770194439315,1.1579766533377298,0.28104294943300895,2020-02-06,0.004036677516616294,0.5893482831114225
,,,,,0.00403667751661623,0.0084871799132589,-0.006381028004485868,13.78,-2.7522935779816553,0.5893482831114225,0.6964344670187876,1.179800778632419,,-108276.0,497329.0,-901583.0,0.41085902034388316,0.0012741597064741409,0.0016106797141645325,1.0,0.0033256728767857417,0.0011252015860985776,4.0,13.0,0.0,0.6257234541252906,,,,,,,0.0016106797141645325,0.0039176930589455514,0.005707870810182522,-0.0026986216679631874,1.1431809013049579,0.2733680170913716,2020-02-07,-0.0032624949023517535,0.49297752808988765
,,,,,-0.003262494902351745,0.011390140527164963,-0.01292751778604521,13.75,-0.21770682148040174,0.49297752808988765,0.5955043329374382,1.0905888554683867,,-112510.0,511624.0,-904324.0,0.4093647495847745,0.002917639741519222,0.010992350542475698,1.0,-0.005400853672730086,0.004074190984602407,0.0,12.0,0.0,0.6674463873172788,,,,,,,0.010992350542475698,0.006984046503096055,9.360944659107806e-07,0.01394314377371621,1.073461132483201,0.22113971444951025,2020-02-10,-0.005525546872094167,0.3259361997226075
,,,,,-0.005525546872094158,0.027639457118697662,-0.024173631641057403,14.21,3.3454545454545515,0.3259361997226075,0.3250345623666065,0.8662365847404857,,-116888.0,531877.0,-904763.0,0.39460206369530076,1.5960091102696326e-05,-0.001239566051553529,0.0,0.0073263978048905744,0.0006366546552009049,1.0,11.0,0.0,0.9375389602293918,,,,,,,-0.001239566051553529,-0.0010723520678687292,0.0009168605560145775,0.014799453057767788,1.0797026533044272,0.22311251698749185,2020-02-11,0.006349997922121098,0.42676944639103015
,,,,,0.006349997922121068,0.010705655006615385,-0.020578694903051992,13.88,-2.3223082336382834,0.42676944639103015,0.7052117974877061,1.015653110081736,,-101323.0,571036.0,-919439.0,0.3950774822155493,-0.0021873740614382934,-0.005616256954917093,1.0,0.0016884725532351733,-0.0032930503281528704,2.0,10.0,0.0,0.605389869424089,,,,,,,-0.005616256954917093,-0.005613092351306461,0.0014563266657889352,-0.003255436060970651,1.2051166874274726,0.24853828343598783,2020-02-12,0.00770571279908161,0.3702928870292887
,,,,,0.007705712799081682,0.00926864171591891,-0.011512318423760142,13.62,-1.873198847262259,0.3702928870292887,0.5706128109359777,1.5041041840365443,,-88404.0,597469.0,-934233.0,0.3889517382083404,-0.002694222919687757,-0.00934986494981036,2.0,0.006462646466197603,-6.593304028808458e-05,3.0,9.0,0.0,0.7167327803822634,,,,,,,-0.00934986494981036,-0.009790480605676364,-0.0015620606007211739,0.004521976003710955,0.9996646715663541,0.28117017812028233,2020-02-13,-0.0021760154738879045,0.4244755244755245
,,,,,-0.0021760154738879036,0.0030235748211187973,-0.014637206102545455,13.37,-1.8355359765051396,0.4244755244755245,0.5564676509617619,1.2342506806238525,,-105522.0,563649.0,-936326.0,0.39744227855454983,0.0002481677887995451,0.0010187626141380213,1.0,-0.0016304457368023224,0.0002932929259887076,4.0,8.0,0.0,0.7051537415860034,,,,,,,0.0010187626141380213,0.000911041827505467,-0.006163959568105734,0.010494640110964838,1.0955611286800093,0.2753477858831781,2020-02-14,-0.005026838553880308,0.3203342618384401
,,,,,-0.005026838553880309,0.001248104080308502,-0.01934044938817307,13.62,1.8698578908002992,0.3203342618384401,0.33396725231705354,0.6999105327368849,,-103516.0,564901.0,-938824.0,0.39869888203918863,-0.0006331150285110191,-0.0012043157321734634,0.0,0.0018435333204338343,-0.0003885526877872679,0.0,7.0,0.0,1.2836970474967906,,,,,,,-0.0012043157321734634,0.0024840916195695375,-0.007635564084587226,0.007417540126599589,0.622860485076803,0.3055928021578791,2020-02-17,-0.005584701303097073,0.2604166666666667
,,,,,-0.005584701303097091,0.0011885467314964278,-0.01462221513266337,14.42,5.873715124816452,0.2604166666666667,0.266934626499623,0.5286480690863463,,-96320.0,573072.0,-943413.0,0.3966763174484578,-0.001447689860484989,-0.00333859867373532,0.0,0.0018435333204338343,0.0034559411131528197,1.0,6.0,0.0,1.0177821315313251,,,,,,,-0.00333859867373532,-0.0055260891502808785,0.0005871011889404063,0.003797248261276017,0.7580954950474403,0.3029129334628892,2020-02-18,-0.004424778761061843,0.3157162726008345
,,,,,-0.004424778761061887,-0.00953096738493047,-0.014572899419466991,14.51,0.6241331484049921,0.3157162726008345,0.36823150657987397,0.5414008590137052,,-99006.0,566255.0,-958158.0,0.3891504903069915,-0.0001703076811583864,-0.001313723497389287,1.0,-0.002919942636890142,-0.0023156554352506214,2.0,5.0,1.0,1.0231394621638583,,,,,,,-0.001313723497389287,-0.0006531410428252419,0.0005721939113028942,0.01085186861385749,0.7750418058290584,0.2748120575684414,2020-02-19,0.011123618928496892,0.6886858749121574
,,,,,0.011123618928496948,-0.006171524112382478,0.0015693530135707737,14.02,-3.376981392143351,0.6886858749121574,0.8180869833171903,0.9319773445247564,,-88820.0,608448.0,-968698.0,0.3862063154346864,0.001567393762515818,0.0032940615010754928,2.0,0.0047057858811646,0.003164710589804277,3.0,4.0,1.0,0.7636546565615778,,,,,,,0.0032940615010754928,0.002447502351177586,-0.002102760032791402,0.004975974947545092,0.7461450039635523,0.32368221289767873,2020-02-20,-0.0037151881509825957,0.49893692416725727
,,,,,-0.0037151881509825476,-0.007704533600555193,-0.008168894982492292,13.7,-2.2824536376604874,0.49893692416725727,0.6385659193068399,0.5726510847951755,,-95873.0,572473.0,-964035.0,0.3640847556116606,0.002526682058008237,0.011258944178884834,1.0,-0.010518103027122876,0.003933051033429659,0.0,3.0,1.0,0.6667577198624208,,,,,,,0.011258944178884834,0.0076606272619564285,0.007108706579425123,-0.00840214655423072,0.7860796042512205,0.31872445538334626,2020-02-24,-0.020813932794463974,0.19790940766550522
,,,,,-0.020813932794464026,-0.023449141243824103,-0.034196721980691146,17.0,24.08759124087592,0.19790940766550522,0.09998560662063431,0.7486850456168187,,-107773.0,559211.0,-950408.0,0.36288079511131804,0.000685702562454777,0.0033683620846199774,0.0,-0.03351362667122313,-0.0030952424784708456,1.0,2.0,1.0,1.683517338157469,,,,,,,0.0033683620846199774,0.004018029918598117,0.0050510021012667265,0.017929393307522627,0.8779313255671355,0.3015024655147609,2020-02-25,-0.002662856949633974,0.33356692361597756
,,,,,-0.002662856949633963,-0.020579787145727113,-0.026495585444343623,16.9,-0.5882352941176554,0.33356692361597756,0.4399308390236532,0.6888303704395812,,-89690.0,540122.0,-949881.0,0.3749831470142127,-0.0007701532366708882,-0.0017627572364986364,1.0,-0.030279995565056124,0.002224286581676519,2.0,1.0,1.0,0.8743081395841602,,,,,,,-0.0017627572364986364,-5.3976668738797695e-05,0.0019273479544246936,-0.005335713388332106,0.8765465123354259,0.27029543928499294,2020-02-26,-0.010120445163969816,0.27487821851078637
,,,,,-0.010120445163969828,-0.02618303106107984,-0.031296139617445484,18.26,8.047337278106527,0.27487821851078637,0.28922029260172566,0.6283534102799568,,-103539.0,529703.0,-946989.0,0.3837496019768265,-0.0003683102732158945,-0.0013720638441849231,0.0,-0.003778540605321971,-0.002452531184791765,3.0,0.0,1.0,1.2300381042085853,,,,,,,-0.0013720638441849231,0.0042212026580656144,0.005985090759004045,0.007065201452642441,1.0304643286764343,0.2660029289095644,2020-02-27,-0.0038703600633643864,0.29481792717086835
,,,,,-0.0038703600633643643,-0.04062378874970109,-0.040908528793437544,17.77,-2.6834611171960674,0.29481792717086835,0.3336310699293122,0.6972922278097873,,-136035.0,367921.0,-872401.0,0.3449078134293001,-0.0006346125534687865,-0.003220423452866135,1.0,-0.04416324258407912,-0.0028746903577386547,4.0,18.0,0.0,1.0929830744500668,,,,,,,-0.003220423452866135,-0.005928052869752067,-8.419146541538544e-05,0.010023169536858419,1.026896799978785,0.26253615492378995,2020-02-28,-0.03709609483121723,0.07586206896551724
,,,,,-0.03709609483121722,-0.07276805853892734,-0.06929742933581476,23.24,30.782217220033758,0.07586206896551724,0.027844546362298606,0.5729527603442445,,-156261.0,382061.0,-901550.0,0.3717252245311809,0.0012585901988568793,0.00721650971381655,0.0,-0.008238340444361902,0.0037201914391095984,0.0,17.0,0.0,1.8724752828799072,,,,,,,0.00721650971381655,-0.0010319476969806035,0.0026491474697702896,0.007315274469505591,1.0581071129630844,0.2877418201515804,2020-03-02,-0.006159751824491688,0.3419943820224719
,,,,,-0.006159751824491709,-0.05889140615753966,-0.0693314718987469,25.2,8.43373493975904,0.3419943820224719,0.3734013603655153,0.6420314944055513,,-115031.0,491481.0,-882949.0,0.37064601467586333,-3.8785428987862976e-05,-0.00046070706652170425,0.0,0.046039229006110086,0.0030585460832716644,1.0,16.0,0.0,3.5638094810356833,,,,,,,-0.00046070706652170425,-0.005462980293784968,-0.003403790408625422,0.011454648288174586,1.0723346719784899,0.2970113642294671,2020-03-03,0.015319664952504919,0.571927374301676
,,,,,0.015319664952504931,-0.04192271505945977,-0.0345578626397561,24.54,-2.61904761904762,0.571927374301676,0.8952775656783022,0.8077582903252379,,-111000.0,545906.0,-873994.0,0.3827802055037203,0.0005320803736815014,0.001939275290820523,2.0,-0.02810789612107589,0.009355445711545446,2.0,15.0,0.0,1.6782709474224407,,,,,,,0.001939275290820523,-0.003738270577753588,-0.0046280436641759,-0.00385381937550347,1.073453308183568,0.26812122963375556,2020-03-04,-0.004626967345819244,0.23137254901960785
,,,,,-0.004626967345819299,-0.03660572847540352,-0.06082398066721479,24.23,-1.263243683781576,0.23137254901960785,0.26756616171766257,0.7028317042347044,,-131512.0,549550.0,-873608.0,0.4005211117049706,-0.002456674321651641,-0.010683539509219745,1.0,0.04220259077449129,0.007099292029872656,3.0,14.0,0.0,2.4393387254466337,,,,,,,-0.010683539509219745,-0.010952097703246993,-0.013310075638306874,0.01618693261161545,1.124534568852078,0.27682175435053463,2020-03-05,0.0015998577904186018,0.5349766822118588
,,,,,0.0015998577904186295,-0.031315275975002735,-0.06784182510763781,23.25,-4.044572843582338,0.5349766822118588,0.6201938947139988,0.8925078627887542,,-136763.0,497406.0,-871430.0,0.3410438212134753,0.0007656000444853355,0.0008341088546305413,1.0,-0.03392207704688849,0.009551150239730584,4.0,13.0,0.0,1.285828378738128,,,,,,,0.0008341088546305413,0.0028165924351357926,0.0040416474951116095,0.011990664303551408,0.8121098011211713,0.3588778129631441,2020-03-06,-0.02480699263466135,0.1590612777053455
,,,,,-0.024806992634661396,-0.01895239583100848,-0.09462059079169052,25.64,10.279569892473122,0.1590612777053455,0.07957932533497653,0.7655563148286026,,-173133.0,488989.0,-857542.0,0.3575372946566166,0.0010789278943286532,0.0048873421470532995,1.0,-0.017053852000370094,-0.0025309897609444468,0.0,12.0,0.0,1.8899944947199425,,,,,,,0.0048873421470532995,0.001774925716037875,-0.010379114769898948,0.010970028440057875,0.7618915739472241,0.3620635378778871,2020-03-09,-0.048956044206033944,0.0934640522875817
,,,,,-0.048956044206033965,-0.0611978172509038,-0.13612600065298158,30.8,20.12480499219969,0.0934640522875817,0.10017560391620361,0.48982515083224903,,-169748.0,540745.0,-864506.0,0.40886216760250027,0.0016489398621909734,0.0070927741932395524,0.0,0.049396306281561365,0.005550324620423826,2.0,11.0,0.0,4.373555822397835,,,,,,,0.0070927741932395524,0.0023417427240206568,0.0007984840787743364,0.0115292806665016,0.8358925899513155,0.3594700254522716,2020-03-11,0.0006649795004520787,0.4294234592445328
,,,,,0.000664979500451986,-0.07474808241840876,-0.13074845198021862,31.56,2.467532467532461,0.4294234592445328,0.45824432618587074,0.5722742101799421,,-150799.0,571379.0,-851410.0,0.40198717624656655,-0.0022058740302765313,-0.008056195096002071,1.0,-0.04886844513127399,-0.0027013467154156615,3.0,10.0,0.0,2.018473189015532,,,,,,,-0.008056195096002071,-0.0034412274070260633,0.000287307878717133,0.005391499177957218,0.9085210197523073,0.32237206767082305,2020-03-12,-0.08301939111145107,0.046905537459283386
,,,,,-0.08301939111145108,-0.1476179895120434,-0.20794274812312624,41.16,30.418250950570336,0.046905537459283386,0.005907023026511368,0.3867379638703416,,-152718.0,540759.0,-811729.0,0.3753224404915787,-0.00014327329639048092,0.004752337136831777,0.0,-0.09511268097833657,0.007479284299990603,4.0,9.0,0.0,5.555179011798565,,,,,,,0.004752337136831777,-0.005504312141406217,-0.011992274636553585,0.00811013299533915,0.9385584048321451,0.32330944590566324,2020-03-13,0.038065098043305046,0.5466045272969374
,,,,,0.03806509804330496,-0.11658532256633235,-0.18408025440120643,51.47,25.048590864917404,0.5466045272969374,0.8348546452050813,0.5835781575426546,,-118819.0,633550.0,-766702.0,0.4196003628886197,-0.00495050370183172,-0.01514027769543519,2.0,0.09287124972971846,0.007223126004508854,0.0,8.0,0.0,16.11469382835101,,,,,,,-0.01514027769543519,-0.03126389113822508,0.011799009435893959,-0.014198297223757792,0.8390600486278487,0.36842889855525207,2020-03-16,-0.07612102217936367,0.11861074705111402
,,,,,-0.07612102217936366,-0.16307003535208778,-0.24454501772124868,58.88,14.396735962696724,0.11861074705111402,0.059861160572776774,0.40851124876394246,,-106806.0,613893.0,-739962.0,0.43910149417504457,0.00615899841359123,0.017539661703151514,0.0,-0.11984055240393439,-0.01853922531961893,1.0,7.0,0.0,4.752430034574993,,,,,,,0.017539661703151514,0.0218332725416914,-0.00594458500798295,0.016318645296488708,1.035093851338953,0.3580731645226531,2020-03-17,-0.025045121447365593,0.2854304635761589
