date,final_score_A,final_score_B,regime_A,regime_B,market_score_A,market_score_B,score_delta_3d_A,score_delta_3d_B,overnight_gap,volume_surge,breadth_momentum,vix_roc_5d,next_day_return
2021-02-05,25.0,41.82692307692308,Bearish,Neutral,25.0,41.82692307692308,0.6097560975609753,-0.12429643527204348,0.38232638387717705,1.242704165049291,0.3518907376889408,-0.07576953433307017,1.2834815819890322
2021-02-08,30.14354066985646,41.62679425837321,Bearish,Neutral,30.14354066985646,41.62679425837321,4.900822223254519,-1.5770892367724159,0.9384056150225256,0.8881383407609054,0.2204204965439786,0.027444253859348223,-0.04300136281242262
2021-02-09,28.333333333333336,29.285714285714285,Bearish,Bearish,13.333333333333334,14.285714285714285,-22.89855072463768,-34.02346445824707,0.3198639833816296,0.9412421188003472,0.0907111399473084,0.03940042826552454,-0.01853163283540571
2021-02-10,28.74407582938389,28.74407582938389,Bearish,Bearish,13.744075829383887,13.744075829383887,-11.255924170616113,-28.082847247539192,0.06452979290900307,0.8413931284894486,-0.03637728601409851,0.008421052631578918,0.44219375765397473
2021-02-11,25.471698113207548,25.943396226415093,Bearish,Bearish,25.471698113207548,25.943396226415093,-4.671842556648912,-15.683398031958117,-0.22010392877238275,0.6908954158468774,-0.052679024031733857,-0.003027681660899666,-0.06590524144385324
2021-02-12,33.30985915492958,33.30985915492958,Bearish,Bearish,18.30985915492958,18.30985915492958,4.976525821596246,4.024144869215295,0.08501776146257871,0.7925756855958842,-0.016405492862891946,-0.015798462852263065,0.9984633951712452
2021-02-15,50.0,57.476635514018696,Neutral,Neutral,50.0,57.476635514018696,36.25592417061611,43.73255968463481,0.705651144539777,0.6469564446073118,-0.07901419897534523,-0.10350584307178633,-0.008162092629959705
2021-02-16,29.767441860465116,30.697674418604652,Bearish,Bearish,29.767441860465116,30.697674418604652,4.295743747257568,4.75427819218956,0.3705590054000405,0.9276839021491541,-0.07288932847611207,-0.10259579728059326,-0.6827331528819536
2021-02-17,38.425925925925924,32.870370370370374,Neutral,Bearish,38.425925925925924,32.870370370370374,20.116066770996344,14.560511215440794,-0.2190884483901478,0.7241638358324669,-0.029766725386300652,-0.10187891440501035,-0.591430017950012
2021-02-18,35.483870967741936,32.71889400921659,Neutral,Bearish,35.483870967741936,32.71889400921659,-14.516129032258064,-24.757741504802105,0.19593790477944553,1.0940031450355503,-0.020594278024386514,-0.0655097613882864,-0.907470426187007
2021-02-19,29.220183486238533,27.38532110091743,Bearish,Bearish,14.220183486238533,12.385321100917432,-15.547258374226583,-18.31235331768722,-0.29201763349969045,1.010532104857077,-0.06659067496329507,-0.03470715835141001,-2.0428187628281025
2021-02-22,17.73972602739726,18.19634703196347,Bearish,Bearish,2.73972602739726,3.1963470319634704,-35.68619989852866,-29.674023338406904,0.11547382648888996,0.875726825026035,-0.14809771219216333,0.185754189944134,0.21872891923382376
2021-02-23,25.0,27.272727272727273,Bearish,Bearish,10.0,12.272727272727273,-25.483870967741936,-20.446166736489317,0.726030104185826,1.058873190313549,-0.06761353076527082,0.15840220385674927,1.8643168930771559
2021-02-24,33.09954751131222,33.55203619909503,Bearish,Bearish,18.099547511312217,18.552036199095024,3.8793640250736843,6.166715098177592,0.14516107099634457,0.585258959277473,-0.0019853293395893923,0.12366341236634124,0.7699239086904397
2021-02-25,50.45045045045045,54.95495495495496,Neutral,Neutral,50.45045045045045,54.95495495495496,47.710724423053186,51.75860792299149,0.6531170738219221,1.1514088196529937,0.02189796155313395,0.06267409470752096,-3.7635744021301765
2021-02-26,16.793721973094172,16.345291479820627,Bearish,Bearish,1.7937219730941705,1.345291479820628,-8.20627802690583,-10.927435792906646,-1.382692989166973,1.5420575354611865,-0.010393775563756313,0.26471910112359553,1.5995429877177836
2021-03-01,34.82142857142857,51.78571428571429,Bearish,Neutral,34.82142857142857,51.78571428571429,16.721881060116353,33.233678086619264,1.193118661449571,0.7272798677707331,0.1918968707800543,0.006281900274833143,1.0672998431736636
2021-03-02,62.66666666666667,72.44444444444444,Neutral,Bullish,62.66666666666667,72.44444444444444,12.216216216216225,17.489489489489486,0.7028394714647175,0.9104536390975141,0.20899709631445046,-0.06420927467300837,2.188469813862759
2021-03-03,65.48672566371681,77.43362831858407,Bullish,Bullish,65.48672566371681,77.43362831858407,63.69300369062264,76.08833683876344,0.9739193382978817,0.8163788636716911,0.1958068613933811,-0.08605709557302448,-1.0812955869234475
2021-03-04,25.55066079295154,33.502202643171806,Bearish,Bearish,25.55066079295154,18.502202643171806,-9.27076777847703,-33.283511642542486,-1.4354961431495012,0.8239657797150045,0.14215900679631244,0.05504587155963294,-0.9459078626726125
2021-03-05,30.35087719298246,31.228070175438596,Bearish,Bearish,15.350877192982457,16.228070175438596,-47.31578947368421,-56.21637426900585,-0.681663710359228,1.009977587700429,0.1344479888225838,-0.09168443496801712,0.12116668117096996
2021-03-08,36.24454148471616,47.161572052401745,Neutral,Neutral,36.24454148471616,47.161572052401745,-29.242184179000652,-30.272056266182325,0.4307776758757832,0.9213811103121922,0.05242190242190248,-0.03706593835349198,0.9507762666987496
2021-03-09,58.69565217391305,64.34782608695652,Neutral,Neutral,58.69565217391305,64.34782608695652,33.14499138096151,45.84562344378471,0.6264960350891197,1.0754032729182244,-0.0763313925538166,-0.04701397712833543,0.5060138822656768
2021-03-10,68.11688311688312,67.68398268398268,Bullish,Bullish,83.11688311688312,82.68398268398268,67.76600592390066,66.45591250854409,0.6871589042547555,0.655822528354862,-0.09992526551178527,-0.060660932548664545,-0.9479531855444479
2021-03-12,53.879310344827594,55.172413793103445,Neutral,Neutral,53.879310344827594,55.172413793103445,17.634768860111436,8.0108417407017,0.9644278672536071,0.7999731013528606,-0.16865192027552733,-0.10103519668737052,-0.674940705677296
2021-03-15,42.91845493562232,42.48927038626609,Neutral,Neutral,42.91845493562232,42.48927038626609,-15.777197238290725,-21.858555700690424,0.1160937931401469,0.7646543469768985,-0.15166532406735211,-0.16940532081377147,-0.1275997186777844
2021-03-16,57.692307692307686,57.26495726495726,Neutral,Neutral,57.692307692307686,57.26495726495726,-25.42457542457543,-25.419025419025417,0.4460966542750954,0.7169474496507752,-0.13999788576059768,-0.18192868719611016,-1.2685733830971047
2021-03-17,25.957446808510635,27.23404255319149,Bearish,Bearish,25.957446808510635,27.23404255319149,-27.92186353631696,-27.938371239911955,0.2421120757589378,0.7962958551914245,-0.24385576419037885,-0.104,-1.1102959657095401
2021-03-18,31.101694915254235,31.94915254237288,Bearish,Bearish,16.101694915254235,16.94915254237288,-26.816760020368086,-25.540117843893213,0.9116042740790605,0.8979332097379895,-0.4121108078762802,-0.0322891566265061,1.2786915650319308
2021-03-19,23.628691983122362,25.31645569620253,Bearish,Bearish,23.628691983122362,25.31645569620253,-34.06361570918533,-31.94850156875473,-0.5955549754943259,1.5037007085518772,-0.326220248440193,-0.0792261630584985,-0.051546391752577136
2021-03-22,33.0672268907563,33.0672268907563,Bearish,Bearish,18.067226890756302,18.067226890756302,-7.890219917754333,-9.166815662435187,-0.05222463374932669,0.7667630908920829,-0.17779602258494254,-0.03485633537447018,0.5316766645856452
2021-03-23,29.288702928870293,31.380753138075313,Bearish,Bearish,29.288702928870293,31.380753138075313,13.187008013616058,14.431600595702434,0.21816725930349093,0.801160471002777,-0.14269708991683416,0.02377414561664192,-1.791120336151475
2021-03-24,20.0,20.833333333333332,Bearish,Bearish,5.0,5.833333333333333,-18.628691983122362,-19.4831223628692,-0.6905280210600873,0.790384858016764,-0.09344737816340554,0.11408730158730163,-1.5430189561081553
2021-03-25,19.979253112033195,22.053941908713693,Bearish,Bearish,4.979253112033195,7.053941908713693,-13.087973778723107,-11.01328498204261,0.14777241673196148,1.0327146057261911,-0.07099656372030003,0.13047808764940244,1.2733073180266397
2021-03-26,43.80165289256198,52.47933884297521,Neutral,Neutral,43.80165289256198,52.47933884297521,14.512949963691689,21.098585704899897,1.2663264665023815,0.8417143039537802,-0.03961702098669126,0.033016508254127074,2.3284829017115705
2021-03-30,50.20576131687243,56.79012345679012,Neutral,Neutral,50.20576131687243,56.79012345679012,45.20576131687243,50.956790123456784,0.8354414673991765,1.08887027103373,0.0009744563251904981,0.0078086871644704806,-1.0400738290749056
2021-03-31,27.459016393442624,25.40983606557377,Bearish,Bearish,27.459016393442624,25.40983606557377,22.47976328140943,18.355894156860078,-0.22397962964210413,0.8053343048340239,-0.046570725147902,-0.0009675858732464018,1.2024614211712192
2021-04-01,81.3265306122449,81.73469387755102,Bullish,Bullish,96.3265306122449,96.73469387755102,52.52487771968291,44.255355034575814,0.7331168698564323,0.8069720318730969,0.2440878349645687,-0.1099732858414961,-1.5439873279367244
2021-04-05,22.35772357723577,28.455284552845526,Bearish,Bearish,22.35772357723577,28.455284552845526,-27.848037739636663,-28.334838903944593,-0.19943029524427444,0.9430412536734355,0.2145192936559843,-0.06519823788546257,0.3122053860552976
2021-04-06,55.465587044534416,63.56275303643725,Neutral,Neutral,55.465587044534416,63.56275303643725,28.006570651091792,38.15291697086348,0.6776974681987781,0.8986837336774802,0.20826555301901492,0.009200968523002484,0.9231450267306762
2021-04-07,74.59677419354838,78.2258064516129,Bullish,Bullish,74.59677419354838,78.2258064516129,-21.72975641869651,-18.508887425938127,0.22440153914257996,0.9170767275596292,0.20763481378895726,-0.01937046004842608,0.36945688151399647
2021-04-08,77.10843373493977,66.52610441767068,Bullish,Bullish,77.10843373493977,81.52610441767068,54.75071015770399,53.070819864825154,0.3819408126701804,0.9769214850587201,0.2753712551986048,-0.016464891041162222,-0.2618698651319695
2021-04-09,65.60000000000001,60.4,Bullish,Neutral,65.60000000000001,60.4,10.134412955465592,-3.162753036437252,0.05950059836760185,0.9833570971151373,0.13478113466655217,-0.01000500250125059,-3.5325601539617946
2021-04-12,19.382470119521912,19.382470119521912,Bearish,Bearish,4.382470119521913,4.382470119521913,-70.21430407402647,-73.84333633209098,-1.2821160982416453,1.2314462345344481,-0.12392329394209228,0.08388312912346849,1.3556195321016373
2021-04-13,61.904761904761905,62.698412698412696,Neutral,Neutral,61.904761904761905,62.698412698412696,-15.20367183017786,-18.827691719257984,0.3780361684881374,1.125023429315674,-0.09809247299693419,-0.018234165067178454,0.5284457558877076
2021-04-15,21.825396825396826,25.0,Bearish,Bearish,21.825396825396826,25.0,-43.774603174603186,-35.4,0.12133914290442037,1.0552086686484035,-0.20196721311475413,0.03160493827160497,0.2496322382204763
2021-04-16,43.25396825396825,40.87301587301587,Neutral,Neutral,43.25396825396825,40.87301587301587,38.87149813444634,36.49054575349396,0.12447321768410985,1.0642122426733829,-0.21587926509186356,0.00443131462333825,-1.7677018166146197
2021-04-19,18.96825396825397,18.174603174603174,Bearish,Bearish,3.968253968253968,3.1746031746031744,-57.93650793650794,-59.52380952380952,-2.1292460929616874,0.9396599966976448,-0.38788280889346943,0.13643254168772104,-0.439083669639162
2021-04-20,31.666666666666664,22.22222222222222,Bearish,Bearish,16.666666666666664,22.22222222222222,-5.158730158730162,-2.7777777777777786,1.1647382037612861,0.8597984615997724,0.031052136322733237,-0.024782608695652186,0.7676757785176624
2021-04-22,28.88888888888889,30.476190476190474,Bearish,Bearish,13.88888888888889,15.476190476190476,-29.365079365079364,-25.3968253968254,-0.5403458213256485,1.0115805302469043,-0.008078839184384401,0.12561094819159335,-0.449807894545029
2021-04-23,28.88888888888889,28.095238095238095,Bearish,Bearish,13.88888888888889,13.095238095238097,9.920634920634921,9.920634920634923,-0.5539300923563844,0.9309811339450171,0.0391690257580487,0.08616562948779323,1.0016490776670217
2021-04-26,30.555555555555557,34.523809523809526,Bearish,Bearish,30.555555555555557,34.523809523809526,13.888888888888893,12.301587301587304,0.7537644642938103,0.878328715271537,0.0578081409548577,0.15196078431372556,1.1601656886434109
2021-04-27,61.50793650793651,65.07936507936508,Neutral,Bullish,61.50793650793651,65.07936507936508,47.61904761904762,49.6031746031746,0.06075250258888003,0.8671544644742197,0.2955929375559409,0.0262338817252112,1.4433855067716328
2021-04-28,74.20634920634922,65.55555555555556,Bullish,Bullish,74.20634920634922,80.55555555555556,60.31746031746033,67.46031746031746,0.3920685454564117,0.9037957449232212,0.3658319812489712,0.006687472135532706,0.20417705211392967
2021-04-29,53.57142857142857,62.698412698412696,Neutral,Neutral,53.57142857142857,62.698412698412696,23.015873015873012,28.17460317460317,0.7699526726338889,1.0151390924152934,0.28884108464063857,0.012158054711246095,-1.7710760058812003
2021-04-30,32.53968253968254,26.984126984126984,Bearish,Bearish,32.53968253968254,26.984126984126984,-28.968253968253975,-38.09523809523809,-0.9906075233804811,1.180399438133204,0.22643587531256387,0.014984574702512113,0.02084600611027554
2021-05-03,46.42857142857143,43.25396825396825,Neutral,Neutral,46.42857142857143,43.25396825396825,-27.777777777777786,-37.301587301587304,-1.0255551530643703,0.8794745405806007,0.17708720784517806,0.008085106382978777,-0.9406080981813059
2021-05-04,39.285714285714285,37.301587301587304,Neutral,Neutral,39.285714285714285,37.301587301587304,-14.285714285714285,-25.396825396825392,0.36284990928752514,0.9467069708038023,0.05994532983539469,-0.0030329289428074843,0.8370986100093125
2021-05-05,66.34920634920636,68.33333333333334,Bullish,Bullish,81.34920634920636,83.33333333333334,48.80952380952382,56.349206349206355,0.7425930396992352,0.868447059526041,0.005088082920748582,-0.027457927369353298,0.7316397418224874
2021-05-06,63.888888888888886,69.44444444444444,Neutral,Bullish,63.888888888888886,69.44444444444444,17.460317460317455,26.19047619047619,0.34546804078575166,0.8869245122603514,0.0579519089389442,-0.05448305448305447,0.6679207866999937
2021-05-07,69.52380952380952,73.4920634920635,Bullish,Bullish,84.52380952380952,88.4920634920635,45.238095238095234,51.19047619047619,0.6251358252743745,0.9627028666948527,0.11378345116795407,-0.09596178897090754,0.8041475664754216
2021-05-10,78.65079365079364,79.44444444444444,Bullish,Bullish,93.65079365079364,94.44444444444444,12.30158730158729,11.1111111111111,0.7090260841993797,1.0155921809849264,0.12606577344701586,-0.14605318699873368,-0.6130227173101965
2021-05-11,76.5873015873016,70.63492063492063,Bullish,Bullish,76.5873015873016,70.63492063492063,12.69841269841271,1.1904761904761898,-1.0215929890545974,1.2114453677080947,0.15942970743576046,-0.13820078226857901,-1.03866808073666
2021-05-12,76.19047619047619,71.03174603174604,Bullish,Bullish,76.19047619047619,71.03174603174604,-8.333333333333329,-17.460317460317455,-0.1831557328754489,1.2217134975361976,0.08814961017355116,-0.08561020036429884,-0.1272411798727613
2021-05-14,65.87301587301587,59.12698412698413,Bullish,Neutral,65.87301587301587,59.12698412698413,-27.77777777777777,-35.317460317460316,0.359949647875342,1.1854477767072893,0.014621769667641171,-0.08030852994555353,1.671572033956048
2021-05-17,73.88888888888889,75.07936507936508,Bullish,Bullish,88.88888888888889,90.07936507936508,12.30158730158729,19.444444444444443,0.5344806442382423,1.0535840676162105,0.07117631078511277,-0.05811719500480311,1.2393496011230853
2021-05-18,76.66666666666666,77.85714285714286,Bullish,Bullish,91.66666666666666,92.85714285714286,15.476190476190467,21.825396825396822,0.9652787782740313,1.126944293617689,0.06555286533376903,-0.048937221947602666,-0.5159483985411883
2021-05-19,71.82539682539682,59.523809523809526,Bullish,Neutral,71.82539682539682,59.523809523809526,5.952380952380949,0.39682539682539897,-0.32763881626412317,1.103401523178465,0.06453667465289659,-0.025718608169440143,-0.8256737291377658
2021-05-20,59.92063492063492,54.36507936507936,Neutral,Neutral,59.92063492063492,54.36507936507936,-28.96825396825397,-35.714285714285715,0.082833504655647,0.9147070685110594,0.07331625834425448,-0.02141434262948206,1.8063135438295186
2021-05-21,77.46031746031747,77.85714285714286,Bullish,Bullish,92.46031746031747,92.85714285714286,0.7936507936508121,0.0,0.5484350314134194,1.0870214817720267,0.14935937425020396,-0.05870744943265917,0.14760828451498842
2021-05-24,72.6984126984127,72.3015873015873,Bullish,Bullish,87.6984126984127,87.3015873015873,15.873015873015873,27.77777777777778,0.23755708289128447,1.0949329292625694,0.07134940426711,-0.024477307496175445,0.07073438744020777
2021-05-25,70.31746031746032,69.52380952380952,Bullish,Bullish,85.31746031746032,84.52380952380952,25.3968253968254,30.158730158730158,0.6188436408140657,0.8087250891488048,0.03699275748216002,-0.02079002079002072,0.6115021583396052
2021-05-26,58.730158730158735,53.57142857142857,Neutral,Neutral,58.730158730158735,53.57142857142857,-33.730158730158735,-39.28571428571429,0.3195591924226239,0.7365096665767678,0.03126430582881834,0.08022774327122156,0.23788595198495077
2021-05-27,75.0,73.80952380952381,Bullish,Bullish,75.0,73.80952380952381,-12.698412698412696,-13.492063492063494,0.14704488790278045,1.301697015404963,0.0382254456694322,0.013231552162849953,0.6376382609035725
2021-05-28,79.44444444444444,77.85714285714286,Bullish,Bullish,94.44444444444444,92.85714285714286,9.126984126984127,8.333333333333343,0.5434268818641489,0.8737260313040686,-0.020478280281828187,-0.0880503144654088,0.953312623699043
2021-05-31,82.61904761904762,80.63492063492063,Bullish,Bullish,97.61904761904762,95.63492063492063,38.888888888888886,42.06349206349206,0.013604869247491125,0.849094470630608,-0.023473383788349844,-0.11709357030841602,-0.0510177888440988
2021-06-01,70.71428571428571,77.38095238095238,Bullish,Bullish,85.71428571428571,77.38095238095238,10.714285714285708,3.5714285714285694,0.30065200092409816,0.8002465974162752,-0.10277798952400663,-0.07696390658174095,0.008667820235830348
2021-06-02,81.42857142857143,79.44444444444444,Bullish,Bullish,96.42857142857143,94.44444444444444,1.9841269841269877,1.5873015873015817,-0.3499231132242044,0.8417209674197075,-0.04077561827292475,-0.1753713464302827,0.7328488334767069
2021-06-03,85.0,85.0,Bullish,Bullish,100.0,100.0,2.3809523809523796,4.365079365079367,0.5094310550711889,0.8077297823451492,0.009603391430947572,-0.20894023103967857,-0.12810421692314167
2021-06-04,77.46031746031747,73.88888888888889,Bullish,Bullish,92.46031746031747,88.88888888888889,6.746031746031761,11.507936507936506,0.14116957238047356,0.8179570628049533,0.05656543919389345,-0.08390804597701144,0.5194556564189989
2021-06-07,83.4126984126984,82.61904761904762,Bullish,Bullish,98.4126984126984,97.61904761904762,1.9841269841269735,3.1746031746031775,0.3500263237663749,0.7850322989560453,0.08562630313763187,-0.07815275310834816,-0.07332565159839932
2021-06-08,79.04761904761905,77.06349206349206,Bullish,Bullish,94.04761904761905,92.06349206349206,-5.952380952380949,-7.936507936507937,0.14125504312246653,0.7636136878956337,0.15816289441162623,-0.12420931569867741,-0.66549767790548
2021-06-09,72.3015873015873,69.12698412698413,Bullish,Bullish,87.3015873015873,84.12698412698413,-5.158730158730165,-4.761904761904759,0.16645383447372575,0.9395518618867157,0.020304609496630044,-0.14294015107495647,0.6549261769004167
2021-06-10,83.01587301587301,82.22222222222221,Bullish,Bullish,98.01587301587301,97.22222222222221,-0.39682539682539186,-0.3968253968254061,0.3629595755771377,0.6330423387523193,0.0380070611606983,-0.047619047619047616,0.39141554542421186
2021-06-11,79.04761904761905,78.25396825396825,Bullish,Bullish,94.04761904761905,93.25396825396825,0.0,1.1904761904761898,0.37298851487665474,0.7904859872335462,0.034390698348114035,-0.11543287327478043,0.07911717887127967
2021-06-14,79.76190476190477,73.4126984126984,Bullish,Bullish,79.76190476190477,73.4126984126984,-7.539682539682531,-10.714285714285722,-0.05031852576214039,0.8688893670785646,-0.04923346926981753,-0.05459216441875399,0.36301887508418673
2021-06-15,69.92063492063492,66.74603174603175,Bullish,Bullish,84.92063492063492,81.74603174603175,-13.095238095238088,-15.476190476190467,0.34847282259824347,0.7351731945120389,-0.03255117791816464,-0.040709126723571964,-0.640862044520063
2021-06-16,51.19047619047619,40.87301587301587,Neutral,Neutral,51.19047619047619,40.87301587301587,-42.85714285714286,-52.38095238095238,-0.13705751689588352,0.7938105451947538,-0.015767761547303083,0.00813559322033893,-0.48295391484409755
2021-06-17,26.190476190476193,32.85714285714286,Bearish,Bearish,26.190476190476193,17.857142857142858,-53.571428571428584,-55.55555555555554,-0.7563001227203974,0.8453779845818249,-0.1627738521060249,0.019333333333333275,-0.05130198707571365
2021-06-18,28.174603174603174,33.25396825396825,Bearish,Bearish,28.174603174603174,18.253968253968253,-56.74603174603175,-63.492063492063494,0.41487693896019706,1.499984453284521,-0.30023052242998993,0.049645390070922064,0.40265632023770426
2021-06-21,45.63492063492063,33.33333333333333,Neutral,Bearish,45.63492063492063,33.33333333333333,-5.555555555555557,-7.539682539682545,-1.0042497298090012,0.8440924304846733,-0.17691149698921715,0.02309782608695651,0.16670371193598932
2021-06-22,59.92063492063492,53.57142857142857,Neutral,Neutral,59.92063492063492,53.57142857142857,33.73015873015872,35.71428571428571,0.5969580541707681,0.7826905723491315,-0.14256158204550584,0.008898015058179384,-0.5439761614176253
2021-06-23,32.93650793650794,26.190476190476193,Bearish,Bearish,32.93650793650794,26.190476190476193,4.761904761904763,7.93650793650794,0.5709213675484571,0.7061355355495457,-0.1415147462826687,0.03362474781439139,0.6597840880476991
2021-06-24,38.095238095238095,38.095238095238095,Neutral,Neutral,38.095238095238095,38.095238095238095,-7.539682539682538,4.761904761904766,0.32096742834010783,0.8142258396744283,-0.08542683904212389,-0.012426422498364913,0.4426726280758242
2021-06-25,67.14285714285714,70.31746031746032,Bullish,Bullish,82.14285714285714,85.31746031746032,22.22222222222222,31.746031746031747,0.3096808514006861,0.8238919361299408,0.08604403827651519,-0.09662162162162172,-0.2878246696951803
2021-06-28,65.87301587301587,63.888888888888886,Bullish,Neutral,65.87301587301587,63.888888888888886,32.93650793650794,37.698412698412696,0.3467767104761244,0.684244953687347,0.0340800204805618,-0.1102257636122178,-0.41891404832212764
2021-06-29,65.87301587301587,56.34920634920635,Bullish,Neutral,65.87301587301587,56.34920634920635,27.77777777777778,18.253968253968253,-0.04552726261010786,0.9729381986754098,-0.04646544441152911,-0.11804613297150612,-0.17112795227467448
2021-06-30,65.07936507936508,63.095238095238095,Bullish,Neutral,65.07936507936508,63.095238095238095,-17.063492063492063,-22.22222222222222,0.180652699154513,0.7247350235474402,0.005056388693205904,-0.150943396226415,-0.2639697229908089
2021-07-01,57.53968253968254,56.74603174603175,Neutral,Neutral,57.53968253968254,56.74603174603175,-8.333333333333336,-7.142857142857139,0.2134020290684685,0.6375717785857501,0.012212784675782129,-0.1496688741721854,0.2691326530612326
2021-07-02,77.38095238095238,77.77777777777779,Bullish,Bullish,77.38095238095238,77.77777777777779,11.507936507936506,21.428571428571438,0.16485969387755334,0.738981894365809,0.007521833300334735,-0.09573672400897527,0.7133225630000961
2021-07-05,71.11111111111111,73.09523809523809,Bullish,Bullish,86.11111111111111,88.09523809523809,21.03174603174604,24.999999999999993,0.4528628309015208,0.6171516488040315,0.05924428542043125,-0.09925373134328358,-0.10167768174885738
2021-07-06,48.01587301587302,42.46031746031746,Neutral,Neutral,48.01587301587302,42.46031746031746,-9.523809523809518,-14.285714285714285,-0.13009690956686168,1.1644752334617805,0.061833939158504214,-0.055384615384615435,0.388159246440023
