date,market_score,volatility_score,regime_label,score_delta_1d,trend_z,participation_z,sentiment_z,next_day_nifty_return
2021-02-15,35.51401869158878,62.655601659751035,Neutral,15.326225264358733,-0.1308894598444283,-0.6319111115164594,0.8340440771635527,-0.008162092629959705
2021-02-16,27.44186046511628,65.70247933884298,Bearish,-8.0721582264725,-0.18044776592376502,-0.7019174595513954,0.3871941341523185,-0.6827331528819536
2021-02-17,45.83333333333333,61.72839506172839,Neutral,18.391472868217047,0.49548139373105493,-0.5642922762780034,0.3584401954540293,-0.591430017950012
2021-02-18,40.55299539170507,61.885245901639344,Neutral,-5.280337941628261,0.26803921155638327,-0.31281682425266577,0.18244240477106294,-0.907470426187007
2021-02-19,18.34862385321101,69.38775510204081,Bearish,-22.20437153849406,0.04239969409296711,-0.8063880184341249,-0.44153932453204686,-2.0428187628281025
2021-02-22,3.1963470319634704,89.02439024390245,Bearish,-15.15227682124754,-0.4248148665091446,-1.0913859401642332,-2.3831502010314707,0.21872891923382376
2021-02-23,8.636363636363637,87.04453441295547,Bearish,5.440016604400166,-0.3818532812937106,-0.4268589023440092,-1.7634573448206785,1.8643168930771559
2021-02-24,24.43438914027149,80.24193548387096,Bearish,15.798025503907855,0.013654738172305808,-0.04916754616419272,-0.7360241003276723,0.7699239086904397
2021-02-25,52.702702702702695,71.4859437751004,Neutral,28.268313562431203,0.1619106559462108,0.11330625481245414,0.2800433134648444,-3.7635744021301765
2021-02-26,2.690582959641256,94.39999999999999,Bearish,-50.01211974306144,-0.609334303243892,-0.7917084294344672,-2.554854590400057,1.5995429877177836
2021-03-01,21.875,85.65737051792829,Bearish,19.184417040358746,-0.23117520184283535,0.21767917530662032,-0.8987829599331023,1.0672998431736636
2021-03-02,51.55555555555556,71.42857142857143,Neutral,29.680555555555557,0.05726648571097545,0.21898696406607956,0.2870079121862785,2.188469813862759
2021-03-03,38.05309734513274,59.12698412698413,Neutral,-13.502458210422816,-1.1256942067030917,0.4555872761298485,1.1007360390910759,-1.0812955869234475
2021-03-04,47.136563876651984,76.19047619047619,Neutral,9.083466531519242,0.2854907955579056,0.213698111243355,-0.1398998134677292,-0.9459078626726125
2021-03-05,17.543859649122805,85.71428571428571,Bearish,-29.59270422752918,0.20967144022622966,-0.4234547332866844,-1.254256314225922,0.12116668117096996
2021-03-08,31.4410480349345,78.57142857142857,Bearish,13.897188385811695,0.28103267645158875,-0.033186573864168796,-0.7360053335323683,0.9507762666987496
2021-03-09,57.391304347826086,59.523809523809526,Neutral,25.950256312891586,0.47891199245087207,-0.41232303578701707,0.6306319363698939,0.5060138822656768
2021-03-10,84.84848484848484,32.93650793650794,Bullish,27.457180500658758,0.5130888900278817,0.04724024128969072,1.642127803078298,-0.9479531855444479
2021-03-12,56.46551724137932,48.80952380952381,Neutral,-28.382967607105527,0.30830855129451856,-0.39903412689764095,0.8167686841465326,-0.674940705677296
2021-03-15,43.776824034334766,42.857142857142854,Neutral,-12.688693207044551,0.15576984936195554,-0.7037563871820778,0.8095758850806394,-0.1275997186777844
2021-03-16,58.54700854700855,11.904761904761903,Neutral,14.770184512673787,0.11380370322051497,-0.45410339194542704,1.1744396136962818,-1.2685733830971047
2021-03-17,30.638297872340424,10.317460317460316,Bearish,-27.90871067466813,-0.19689763241178854,-1.1706151772994131,1.0237619603918653,-1.1102959657095401
2021-03-18,19.06779661016949,11.507936507936508,Bearish,-11.570501262170932,-0.5063346819026584,-1.4856545218712935,0.9899791254471974,1.2786915650319308
2021-03-19,27.848101265822784,10.317460317460316,Bearish,8.780304655653293,-0.3476052975384983,-0.9685624406380804,0.8610596936099628,-0.051546391752577136
2021-03-22,22.689075630252102,22.22222222222222,Bearish,-5.159025635570682,-0.39897392808826,-0.7017091084144199,0.40116115735240376,0.5316766645856452
2021-03-23,31.799163179916317,27.77777777777778,Bearish,9.110087549664215,-0.30932270966552633,-0.3224821149053695,0.32727426959954525,-1.791120336151475
2021-03-24,5.416666666666667,61.50793650793651,Bearish,-26.38249651324965,-0.620743700723856,-1.4342770988304592,-0.7754175568190784,-1.5430189561081553
2021-03-25,4.149377593360995,64.68253968253968,Bearish,-1.2672890733056716,-0.8691786811420238,-1.6701417814328254,-0.658414829337393,1.2733073180266397
2021-03-26,30.165289256198346,23.809523809523807,Bearish,26.01591166283735,-0.6813426162782071,-0.4672091224434666,0.9214279773245109,2.3284829017115705
2021-03-30,40.74074074074074,24.206349206349206,Neutral,10.575451484542395,-0.24604371526480057,-0.5181229644813256,0.9206505424069016,-1.0400738290749056
2021-03-31,34.42622950819672,22.61904761904762,Bearish,-6.314511232544021,-0.39689326375884415,-0.6661868461992411,0.9363311381084866,1.2024614211712192
2021-04-01,92.24489795918367,6.746031746031746,Bullish,57.818668450986955,-0.11023473388665449,2.2100610901469717,1.2047824845620392,-1.5439873279367244
2021-04-05,20.32520325203252,44.047619047619044,Bearish,-71.91969470715115,-0.30298966688796075,-0.8313655865859598,0.14446817276037596,0.3122053860552976
2021-04-06,42.10526315789473,30.158730158730158,Neutral,21.780059905862213,-0.21303733697923266,-0.04206238035359645,0.4477057768450386,0.9231450267306762
2021-04-07,68.54838709677419,12.698412698412698,Bullish,26.44312393887946,-0.05128858005253381,0.6481103873913733,0.8502539336309423,0.36945688151399647
2021-04-08,69.47791164658635,15.079365079365079,Bullish,0.9295245498121574,0.06765665076088469,0.6374798713030233,0.765635320485114,-0.2618698651319695
2021-04-09,70.8,6.746031746031746,Bullish,1.3220883534136476,0.037467990933259636,0.4406320021062064,1.1021643426743601,-3.5325601539617946
2021-04-12,5.179282868525896,73.4126984126984,Bearish,-65.6207171314741,-0.619418989819496,-1.3551378149512436,-1.127043838821675,1.3556195321016373
2021-04-13,56.34920634920635,23.809523809523807,Neutral,51.16992348068045,-0.42145212871005183,0.6416276216535334,0.6990400250783456,0.5284457558877076
2021-04-15,23.015873015873016,41.66666666666667,Bearish,-33.33333333333333,-0.36628453891751434,-0.8448286291137569,0.4206105702257259,0.2496322382204763
2021-04-16,43.25396825396825,26.190476190476193,Neutral,20.238095238095237,-0.3418173799775261,-0.12568170673832643,0.7653531996041162,-1.7677018166146197
2021-04-19,8.73015873015873,70.23809523809523,Bearish,-34.523809523809526,-0.7246284543673233,-1.2501405480617427,-0.5300980104774821,-0.439083669639162
2021-04-20,12.698412698412698,68.65079365079364,Bearish,3.9682539682539684,-0.7390644812366002,-0.4844970250744042,-0.5263892210331205,0.7676757785176624
2021-04-22,14.285714285714285,77.38095238095238,Bearish,1.587301587301587,-0.5923382368053963,-0.24675436516505464,-0.6937367947734185,-0.449807894545029
2021-04-23,17.46031746031746,73.01587301587301,Bearish,3.174603174603174,-0.6670793351180129,-0.37586767289799705,-0.2696516700919527,1.0016490776670217
2021-04-26,26.58730158730159,81.74603174603175,Bearish,9.12698412698413,-0.46467997839252917,0.3899102153674611,-0.5554432368531484,1.1601656886434109
2021-04-27,52.38095238095239,78.57142857142857,Neutral,25.793650793650798,-0.1955831059723985,0.960732642704685,-0.21342097301053933,1.4433855067716328
2021-04-28,65.47619047619048,72.22222222222221,Bullish,13.095238095238095,0.03500373761872625,0.8437358254886501,0.13158374095269573,0.20417705211392967
2021-04-29,38.88888888888889,80.55555555555556,Neutral,-26.58730158730159,0.05642201568329213,0.15217033352570705,-0.3774603218967073,-1.7710760058812003
2021-04-30,44.047619047619044,78.57142857142857,Neutral,5.158730158730151,0.1991733620712853,0.007198941095562286,-0.17148015685157486,0.02084600611027554
2021-05-03,50.0,82.93650793650794,Neutral,5.952380952380956,0.24934507292851174,0.6070617424892168,-0.6231982716041861,-0.9406080981813059
2021-05-04,41.66666666666667,77.77777777777779,Neutral,-8.333333333333329,0.0993723041461245,0.03676251394364052,-0.13133521660025924,0.8370986100093125
2021-05-05,76.98412698412699,60.317460317460316,Bullish,35.317460317460316,0.2545617039837859,0.8335458304450298,0.5657683070381515,0.7316397418224874
2021-05-06,52.38095238095239,61.904761904761905,Neutral,-24.6031746031746,-0.4548708427903093,0.6016825520985118,0.39190628544843786,0.6679207866999937
2021-05-07,71.42857142857143,45.23809523809524,Bullish,19.047619047619044,-0.3431089571751462,0.7076012000591065,1.0695849301173541,0.8041475664754216
2021-05-10,87.3015873015873,24.6031746031746,Bullish,15.873015873015873,-0.14471729628368157,1.3427353981626564,1.1715229473725097,-0.6130227173101965
2021-05-11,78.57142857142857,16.666666666666664,Bullish,-8.730158730158735,-0.26752535341624833,0.98606814464319,1.1530086133903394,-1.03866808073666
2021-05-12,83.73015873015873,25.396825396825395,Bullish,5.158730158730165,0.7018419482565814,0.4497663435249988,0.7653135289256667,-0.1272411798727613
2021-05-14,72.61904761904762,34.92063492063492,Bullish,-11.111111111111114,0.6906013644378267,0.16982651241506608,0.43831979304796176,1.671572033956048
2021-05-17,82.14285714285714,16.26984126984127,Bullish,9.523809523809518,-0.16294954925481586,1.461195939722112,0.8074752767149136,1.2393496011230853
2021-05-18,87.3015873015873,9.523809523809524,Bullish,5.158730158730165,0.18920893085624377,1.1167187186642253,0.9846490184435138,-0.5159483985411883
2021-05-19,78.57142857142857,13.492063492063492,Bullish,-8.730158730158735,0.08634509636368137,0.893379747156504,0.8521269451674454,-0.8256737291377658
2021-05-20,63.888888888888886,24.206349206349206,Neutral,-14.682539682539684,-0.13054943912378913,0.6084161178500929,0.5402947761030618,1.8063135438295186
2021-05-21,88.88888888888889,10.317460317460316,Bullish,25.0,0.4529857270998434,1.0874670287427102,0.840467647189722,0.14760828451498842
2021-05-24,86.5079365079365,15.079365079365079,Bullish,-2.3809523809523796,0.4884367987144096,0.960128009704928,0.7217365971522799,0.07073438744020777
2021-05-25,81.74603174603175,9.920634920634921,Bullish,-4.761904761904759,0.43758560998529544,0.6352476664168126,0.8716209937632851,0.6115021583396052
2021-05-26,64.68253968253968,63.49206349206349,Neutral,-17.063492063492063,0.5712400124181801,1.0044804383169097,-0.6433850103126875,0.23788595198495077
2021-05-27,72.61904761904762,47.61904761904761,Bullish,7.936507936507937,0.6655889227722742,0.6122077400684278,0.16940266058908468,0.6376382609035725
2021-05-28,93.65079365079364,0.0,Bullish,21.031746031746025,0.8156183144974793,0.24899865171184024,1.9922306035019655,0.953312623699043
2021-05-31,97.22222222222221,0.0,Bullish,3.5714285714285694,1.073152676190915,0.5932401923633461,2.201997123559594,-0.0510177888440988
2021-06-01,91.26984126984127,0.7936507936507936,Bullish,-5.952380952380949,1.0801238850618289,0.008447044685006474,1.5661928738497237,0.008667820235830348
2021-06-02,95.63492063492063,1.1904761904761905,Bullish,4.365079365079367,1.0457513408859895,1.4010905986774658,1.252456245312906,0.7328488334767069
2021-06-03,99.20634920634922,0.0,Bullish,3.5714285714285836,1.2363171292916382,1.250580371764548,1.9826451666472498,-0.12810421692314167
2021-06-04,94.44444444444444,0.3968253968253968,Bullish,-4.761904761904773,1.1941594908290027,0.6914301891969175,1.5456789021791892,0.5194556564189989
2021-06-07,98.80952380952381,0.3968253968253968,Bullish,4.365079365079367,1.2876747288999502,1.3774811676416014,1.6564688245967878,-0.07332565159839932
2021-06-08,94.04761904761905,0.3968253968253968,Bullish,-4.761904761904759,1.2519819891144408,0.6207797538215186,1.6100258250506247,-0.66549767790548
2021-06-09,89.68253968253968,0.3968253968253968,Bullish,-4.365079365079367,1.008840459719016,0.09084215452288667,1.6366097696123283,0.6549261769004167
2021-06-10,98.80952380952381,2.380952380952381,Bullish,9.126984126984127,1.0585881558970982,2.2385499639586754,1.2278588158611539,0.39141554542421186
2021-06-11,92.85714285714286,1.5873015873015872,Bullish,-5.952380952380949,1.0927613133944465,0.48903568599549835,1.7661690650926225,0.07911717887127967
2021-06-14,84.92063492063492,3.1746031746031744,Bullish,-7.936507936507937,0.949278907738067,0.20530833728541364,0.940839442506301,0.36301887508418673
2021-06-15,86.90476190476191,4.761904761904762,Bullish,1.9841269841269877,0.9223073026745939,0.6119243312795538,0.9028909877878094,-0.640862044520063
2021-06-16,67.85714285714286,6.746031746031746,Bullish,-19.04761904761905,0.6347172339329633,-0.023047201714946897,0.6196069409663684,-0.48295391484409755
2021-06-17,48.41269841269841,11.507936507936508,Neutral,-19.44444444444445,0.30579437050516833,-0.2361861320074364,0.226921057854933,-0.05130198707571365
2021-06-18,49.2063492063492,9.920634920634921,Neutral,0.7936507936507908,0.16270574313644487,-0.5745748250491497,0.7967891448856388,0.40265632023770426
2021-06-21,61.904761904761905,13.095238095238097,Neutral,12.698412698412703,0.13421929528859608,0.2746577430663663,0.5603061999757831,0.16670371193598932
2021-06-22,63.095238095238095,12.698412698412698,Neutral,1.1904761904761898,-0.018726153168988537,0.28238942231921865,0.8547891235939822,-0.5439761614176253
2021-06-23,43.25396825396825,23.809523809523807,Neutral,-19.841269841269842,0.1554486451005178,-0.32241791616679294,0.2645087317208827,0.6597840880476991
2021-06-24,35.714285714285715,21.825396825396826,Neutral,-7.539682539682538,-0.210191437443368,-0.40629723896393616,0.4588887802788052,0.4426726280758242
2021-06-25,72.61904761904762,6.746031746031746,Bullish,36.904761904761905,-0.20724374284457342,0.07362045393943618,1.938305122397273,-0.2878246696951803
2021-06-28,63.095238095238095,8.73015873015873,Neutral,-9.523809523809526,-0.3942590588013793,-0.0034566848701572672,1.5821633578854364,-0.41891404832212764
2021-06-29,74.60317460317461,8.73015873015873,Bullish,11.507936507936513,0.33657485770397705,-0.3210874814925544,1.648287099411209,-0.17112795227467448
2021-06-30,66.66666666666666,11.904761904761903,Bullish,-7.936507936507951,0.30297717725353335,-0.2197230805524982,1.1686472901695655,-0.2639697229908089
2021-07-01,60.317460317460316,12.698412698412698,Neutral,-6.349206349206341,0.1871894682461294,-0.2574365653506735,0.9416785011084599,0.2691326530612326
2021-07-02,76.19047619047619,8.333333333333332,Bullish,15.873015873015873,0.18401461877854816,0.16595475342337934,1.4705065230791607,0.7133225630000961
2021-07-05,85.31746031746032,10.714285714285714,Bullish,9.126984126984127,0.39353543884045916,0.7408101146640252,1.2001534697152096,-0.10167768174885738
2021-07-06,61.50793650793651,14.682539682539684,Neutral,-23.809523809523803,0.37078326672973294,-0.26170305361987967,0.7909155199846961,0.388159246440023
2021-07-07,69.04761904761905,16.666666666666664,Bullish,7.539682539682538,0.493685016953924,0.16141335653539202,0.6768170613721802,-0.9556255962820392
2021-07-08,24.206349206349206,36.904761904761905,Bearish,-44.84126984126985,0.21262665186942425,-0.45700289489872287,-0.7428080206755798,-0.24224467347834233
2021-07-09,46.82539682539682,31.746031746031743,Neutral,22.619047619047617,0.09145372205620991,0.0702864599616093,0.1290862883927557,0.017845989113962624
2021-07-12,52.38095238095239,32.53968253968254,Neutral,5.555555555555564,0.06354743994655555,0.18631632595040787,0.23888968145946834,0.7630985305175697
2021-07-13,65.87301587301587,31.349206349206348,Bullish,13.492063492063487,0.2760983434760041,0.16916143519555132,0.6867571848857933,0.26308549962530403
2021-07-14,65.87301587301587,31.349206349206348,Bullish,0.0,0.29326434645555344,0.055832265337747225,0.7566634069919654,0.4431072382592438
2021-07-15,63.888888888888886,30.158730158730158,Neutral,-1.9841269841269877,0.37017130174608015,-0.23827767728204302,0.8329416539593006,-0.005023800253711741
2021-07-16,70.63492063492063,22.61904761904762,Bullish,6.746031746031747,0.3199144743723895,-0.11847047148900165,1.206828543549887,-1.0738912543803436
2021-07-19,26.58730158730159,42.06349206349206,Bearish,-44.047619047619044,-0.07747551900718214,-0.640506434320599,-0.03676769339984093,-0.763693151519762
2021-07-20,7.5396825396825395,48.41269841269841,Bearish,-19.04761904761905,-0.4585045438502905,-1.8046887860572736,-0.5268153531528004,1.2279220322285456
2021-07-22,65.47619047619048,30.952380952380953,Bullish,57.936507936507944,-0.0630417303903457,0.4268005396023575,0.8559716569489203,0.2022238301825352
2021-07-23,38.095238095238095,30.555555555555557,Neutral,-27.380952380952387,0.00745743990504609,-0.947267768850546,0.88457001865535,-0.19929301433836422
2021-07-26,27.380952380952383,44.44444444444444,Bearish,-10.714285714285712,-0.059174530813859844,-0.8250313383978155,0.20084363465313823,-0.4929081263487789
2021-07-27,11.904761904761903,55.158730158730165,Bearish,-15.47619047619048,-0.24422163152105172,-1.2495577267948714,-0.5728621831664958,-0.23529112911164773
2021-07-28,6.746031746031746,58.730158730158735,Bearish,-5.158730158730157,-0.38973059691002027,-1.5531389700556626,-0.9353774065851245,0.4395457496785493
2021-07-29,28.57142857142857,50.79365079365079,Bearish,21.825396825396822,-0.3338309420771263,-0.33872608232544743,0.081742913172816,-0.09760147543010911
2021-07-30,26.190476190476193,49.2063492063492,Bearish,-2.380952380952376,-0.4244308062211653,-0.6560218550804774,0.4307651746976853,0.7745962868860978
2021-08-02,56.74603174603175,50.39682539682539,Neutral,30.555555555555554,-0.16518288029551179,0.3371730943818467,0.47668367071623025,1.54609808531867
2021-08-03,21.825396825396826,60.317460317460316,Bearish,-34.920634920634924,-0.22234802059205352,-0.38613920245202676,-0.43614441959732336,0.7938254575887704
2021-08-04,22.61904761904762,56.34920634920635,Bearish,0.7936507936507944,0.1889677114040063,-1.4147076812713233,0.060829601025076396,0.2201884517922581
2021-08-05,29.761904761904763,53.96825396825397,Bearish,7.142857142857142,0.38200482862287055,-1.615632311206818,0.4162518712674913,-0.34612693775851744
2021-08-06,47.61904761904761,50.0,Neutral,17.85714285714285,0.3644181752707745,-0.9453053673810763,0.6580891782785625,0.12347427670553746
2021-08-09,31.746031746031743,52.38095238095239,Bearish,-15.87301587301587,0.43230182291118774,-1.7601612767381858,0.6048336775955636,0.13439330801285898
2021-08-10,16.26984126984127,53.96825396825397,Bearish,-15.476190476190474,0.4507918330077376,-2.48756779888197,0.2901028386474138,0.013206307086566227
2021-08-11,17.857142857142858,54.761904761904766,Bearish,1.5873015873015888,0.37153913078803014,-2.1621897886647576,0.18926157445154962,0.5045371493497486
2021-08-12,85.31746031746032,47.22222222222222,Bullish,67.46031746031746,0.48413832374776605,1.354642239357702,0.48100691055288936,1.006453032191823
2021-08-13,36.904761904761905,59.12698412698413,Neutral,-48.41269841269841,0.8684389083215946,-1.2620222275320443,-0.17965715944289784,0.20539533307923907
2021-08-16,26.984126984126984,63.49206349206349,Bearish,-9.920634920634921,0.9884675435107494,-1.55326864602904,-0.5533873948135064,0.31123494766964743
2021-08-17,37.301587301587304,63.49206349206349,Neutral,10.31746031746032,1.1477612875137007,-1.5280856036392554,-0.3643723322019756,-0.2753602253439791
2021-08-18,47.61904761904761,59.12698412698413,Neutral,10.31746031746031,1.1116859694985,-1.5652829662407537,0.23863312260638966,-0.7142921808091618
2021-08-20,5.952380952380952,73.01587301587301,Bearish,-41.666666666666664,-0.34674263396250765,-1.8362071531579671,-0.7930019457708036,0.2793228169356565
2021-08-23,22.22222222222222,68.65079365079364,Bearish,16.26984126984127,0.775383326984674,-1.831741024303231,-0.3045208149550789,0.7768338036365341
2021-08-24,74.60317460317461,61.904761904761905,Bullish,52.38095238095239,0.98764962814434,0.10090461855432997,0.2651302888700439,0.06045258231779371
2021-08-25,53.96825396825397,67.85714285714286,Neutral,-20.63492063492064,0.9651863750664708,-0.6854973885928832,-0.11931689178867791,0.013525983414131026
2021-08-26,47.22222222222222,69.84126984126983,Neutral,-6.746031746031747,0.9271635767851133,-1.0330050054949589,-0.06688030880465382,0.41053321231718787
2021-08-27,62.301587301587304,67.46031746031747,Neutral,15.079365079365083,1.091510049241438,-0.5038022211518605,-0.022951650433867012,1.3519742355673658
2021-08-30,86.5079365079365,66.26984126984127,Bullish,24.206349206349202,1.6789018089446186,0.40534576601819955,0.03089315448439272,1.188053900968944
2021-08-31,62.698412698412696,86.90476190476191,Neutral,-23.80952380952381,2.15628444954834,-0.4988580426246837,-1.4408819686652468,-0.32657802267076486
2021-09-01,70.23809523809523,82.93650793650794,Bullish,7.539682539682531,2.056337597415877,-0.49798106257956687,-0.8372379013268124,0.9246760852060776
2021-09-02,87.3015873015873,84.52380952380952,Bullish,17.063492063492077,2.3910531856745005,0.3745340204170784,-0.7807351935046118,0.5190276282845296
2021-09-03,79.76190476190477,89.68253968253968,Bullish,-7.539682539682531,2.5105970612940776,-0.13409279711886332,-0.9929197046611992,0.31286799510494845
2021-09-06,75.79365079365078,96.42857142857143,Bullish,-3.9682539682539897,2.4836925075916088,-0.05625690496176779,-1.4550464853969856,-0.09034515301131751
2021-09-07,69.04761904761905,93.25396825396825,Bullish,-6.746031746031733,2.2491596783761127,-0.5198224795123979,-1.0516385467762073,-0.04953317859014428
2021-09-08,81.74603174603175,84.92063492063492,Bullish,12.698412698412696,2.050323556413439,-0.08386303177181849,-0.31946111778336583,0.09075978909154347
2021-09-09,87.6984126984127,78.57142857142857,Bullish,5.952380952380949,1.8810733676426528,0.0877535866141195,0.27566777147268073,-0.08031434863337017
2021-09-13,80.15873015873017,79.76190476190477,Bullish,-7.539682539682531,1.6383537758788314,0.0650376131158003,0.03207293894868536,0.14231963722897145
2021-09-14,86.90476190476191,72.22222222222221,Bullish,6.746031746031747,1.4856153679935549,0.46709469489054184,0.37617144487528614,0.8023590333716912
2021-09-15,88.09523809523809,76.19047619047619,Bullish,1.1904761904761756,1.5822737042928565,0.8824921090220711,-0.07818215373241018,0.6281589890093642
2021-09-16,65.07936507936508,90.07936507936508,Bullish,-23.015873015873012,1.6481743560387234,0.24571864203901247,-1.114966506113879,-0.25156697580758225
2021-09-17,31.746031746031743,98.01587301587301,Bearish,-33.33333333333333,1.4506854209382962,-0.4172440977142201,-2.0247010205632687,-1.0705055117528173
2021-09-20,0.3968253968253968,100.0,Bearish,-31.349206349206348,-0.657488052334075,-0.9904745150845303,-3.97700093867829,0.9490196529266637
2021-09-21,17.857142857142858,99.60317460317461,Bearish,17.460317460317462,1.0998514516779194,-0.5132514510340254,-2.190180504980885,-0.08740462361916945
2021-09-22,40.87301587301587,98.4126984126984,Neutral,23.015873015873016,0.9124851808529806,0.44587955639752025,-1.625277287840424,1.574659550398505
2021-09-23,55.55555555555556,97.61904761904762,Neutral,14.682539682539684,1.2642964413230269,0.33471387765166344,-1.3213314121345723,0.16972498940972525
2021-09-24,36.507936507936506,98.01587301587301,Neutral,-19.04761904761905,1.2056218434350625,-0.5318996785439442,-1.3115548386193419,0.010642349830836118
2021-09-27,21.825396825396826,99.60317460317461,Bearish,-14.68253968253968,1.1472395938745665,-0.36129569378913307,-2.2547874800116485,-0.5964682359661966
2021-09-28,13.88888888888889,99.20634920634922,Bearish,-7.936507936507937,0.810235351782038,-0.5455431278475076,-2.2607449021411687,-0.2101574208669965
2021-09-29,9.126984126984127,98.80952380952381,Bearish,-4.761904761904763,-0.4375507928107745,-0.0014923266783227473,-2.05429957458528,-0.5259354197602484
2021-09-30,9.920634920634921,95.63492063492063,Bearish,0.7936507936507944,-0.6864223034814979,-0.1324060899125877,-1.2784981434224887,-0.4887005729886651
2021-10-01,17.063492063492063,91.66666666666666,Bearish,7.142857142857142,-0.8995141274514179,-0.08255479280783608,-0.09575136498767733,0.9080512547021025
2021-10-04,55.55555555555556,88.09523809523809,Neutral,38.492063492063494,-0.6817810229773419,1.4222623861195436,0.17347872141589746,0.7407616759697477
2021-10-05,48.80952380952381,84.52380952380952,Neutral,-6.746031746031747,-0.4903277817895453,0.8084763512701162,0.22315765112804467,-0.989210146838504
2021-10-06,11.11111111111111,90.47619047619048,Bearish,-37.698412698412696,-0.862318210824565,-0.023938688420679227,-0.8070794964434856,0.818032415278247
2021-10-07,55.158730158730165,78.17460317460318,Neutral,44.04761904761905,-0.6116128823261332,1.4082357633330032,0.002469309876355445,0.5893644588217839
